area_code,area_name,geography,period,indicator,measure,unit,value
E02001274,Trafford 016,Middle-layer Super Output Area,2021-03-21,One person household: Aged 66 years and over,Frequency,Households,490
E02001274,Trafford 016,Middle-layer Super Output Area,2021-03-21,One person household: Other,Frequency,Households,287
E02001274,Trafford 016,Middle-layer Super Output Area,2021-03-21,Single family household: All aged 66 years and over,Frequency,Households,481
E02001274,Trafford 016,Middle-layer Super Output Area,2021-03-21,Single family household: Married or civil partnership couple: No children,Frequency,Households,370
E02001274,Trafford 016,Middle-layer Super Output Area,2021-03-21,Single family household: Married or civil partnership couple: Dependent children,Frequency,Households,759
E02001274,Trafford 016,Middle-layer Super Output Area,2021-03-21,Single family household: Married or civil partnership couple: All children non-dependent,Frequency,Households,253
E02001274,Trafford 016,Middle-layer Super Output Area,2021-03-21,Single family household: Cohabiting couple family: No children,Frequency,Households,85
E02001274,Trafford 016,Middle-layer Super Output Area,2021-03-21,Single family household: Cohabiting couple family: With dependent children,Frequency,Households,80
E02001274,Trafford 016,Middle-layer Super Output Area,2021-03-21,Single family household: Cohabiting couple family: All children non-dependent,Frequency,Households,11
E02001274,Trafford 016,Middle-layer Super Output Area,2021-03-21,Single family household: Lone parent family: With dependent children,Frequency,Households,87
E02001274,Trafford 016,Middle-layer Super Output Area,2021-03-21,Single family household: Lone parent family: All children non-dependent,Frequency,Households,93
E02001274,Trafford 016,Middle-layer Super Output Area,2021-03-21,Single family household: Other single family household: Other family composition,Frequency,Households,11
E02001274,Trafford 016,Middle-layer Super Output Area,2021-03-21,Multiple-family household: With dependent children,Frequency,Households,64
E02001274,Trafford 016,Middle-layer Super Output Area,2021-03-21,"Multiple-family household: Other, including all full-time students and all aged 66 years and over",Frequency,Households,74
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,One person household: Aged 66 years and over,Frequency,Households,428
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,One person household: Other,Frequency,Households,582
E02001275,Trafford 017,Middle-layer Super Output Area,2021-03-21,Single family household: All aged 66 years and over,Frequency,Households,188
