area_code,area_name,geography,period,indicator,measure,unit,sex,age_group,value
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 23 years,1547
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 24 years,1523
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 25 years,1541
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 26 years,1580
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 27 years,1658
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 28 years,1587
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 29 years,1771
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 30 years,1875
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 31 years,1784
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 32 years,1881
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 33 years,2067
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 34 years,1891
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 35 years,1996
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 36 years,1943
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 37 years,1911
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 38 years,2024
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 39 years,1889
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 40 years,2038
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 41 years,2080
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 42 years,1906
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 43 years,1728
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 44 years,1793
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 45 years,1822
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 46 years,1833
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 47 years,1805
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 48 years,1908
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 49 years,2076
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 50 years,2131
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 51 years,1954
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 52 years,2022
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 53 years,1970
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 54 years,2062
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 55 years,2005
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 56 years,2125
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 57 years,1993
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 58 years,2004
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 59 years,1881
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 60 years,1847
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 61 years,1730
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 62 years,1700
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 63 years,1659
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 64 years,1675
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 65 years,1625
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 66 years,1496
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 67 years,1557
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 68 years,1408
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 69 years,1368
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 70 years,1444
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 71 years,1368
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 72 years,1480
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 73 years,1607
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 74 years,1513
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 75 years,1125
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 76 years,1167
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 77 years,1016
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 78 years,1053
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 79 years,827
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 80 years,823
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 81 years,810
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 82 years,709
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 83 years,710
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 84 years,628
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 85 years,556
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 86 years,519
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 87 years,398
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 88 years,367
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 89 years,291
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 90 years and over,901
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged under 1 year,3183
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 1 year,3175
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 2 years,3375
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 3 years,3345
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 4 years,3497
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 5 years,3628
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 6 years,3452
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 7 years,3716
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 8 years,3716
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 9 years,3545
