AREFNO,date,year,month,day,hour,mode,output_time,collision_severity,casualty_severity,number_vehicles,number_casualties,sex,ageband,light_conditions,speed_limit,area_name,lon,lat
2024061403106,2024-01-26,2024,Jan,Fri,15,Pedestrian,15:00:00,Serious,Serious,1,1,Female,11-15,Daylight,30,Oldham,-2.1370749193790997,53.524954273553156
2024061403302,2024-01-26,2024,Jan,Fri,18,Powered 2 Wheeler,18:06:00,Serious,Serious,2,1,Male,-1,Dark,30,Tameside,-2.112812450675814,53.4541688564343
2024061403307,2024-01-25,2024,Jan,Thu,17,Pedestrian,17:00:00,Serious,Serious,1,1,Male,56-65,Dark,30,Rochdale,-2.110069379461693,53.60997568343435
2024061403339,2024-01-27,2024,Jan,Sat,2,Taxi or private hire,02:40:00,Serious,Serious,3,1,Female,21-25,Dark,30,Manchester,-2.196155397239069,53.46547628811708
2024061403411,2024-01-28,2024,Jan,Sun,3,Car,03:59:00,Slight,Slight,3,1,Male,26-35,Dark,30,Manchester,-2.2487119743268513,53.4323545671271
2024061403429,2024-01-28,2024,Jan,Sun,7,Other Vehicle,07:51:00,Serious,Serious,2,1,Female,21-25,Dark,30,Manchester,-2.231383562016904,53.48410919816909
2024061403481,2024-01-28,2024,Jan,Sun,11,Car,11:50:00,Slight,Slight,4,1,Male,26-35,Daylight,20,Bolton,-2.415177901284314,53.541775958789316
2024061403576,2024-01-28,2024,Jan,Sun,16,Pedal Cycle,16:45:00,Slight,Slight,2,1,Male,21-25,Dark,40,Trafford,-2.28961654276956,53.46484568105971
2024061403601,2024-01-28,2024,Jan,Sun,18,Car,18:44:00,Slight,Slight,4,1,Male,16-20,Dark,30,Bolton,-2.4303123131046003,53.587769909053186
2024061403652,2024-01-01,2024,Jan,Mon,3,Other Vehicle,03:03:00,Slight,Slight,2,1,Male,-1,Daylight,40,Salford,-2.27575499961678,53.492113561883244
2024061403714,2024-01-29,2024,Jan,Mon,8,Pedestrian,08:24:00,Serious,Serious,1,1,Female,11-15,Daylight,30,Manchester,-2.258034803607403,53.43833012155962
2024061403719,2024-01-12,2024,Jan,Fri,18,Pedestrian,18:33:00,Slight,Slight,1,2,Female,6-10,Dark,30,Wigan,-2.475898685021913,53.5160673521361
2024061403719,2024-01-12,2024,Jan,Fri,18,Pedestrian,18:33:00,Slight,Slight,1,2,Female,11-15,Dark,30,Wigan,-2.475898685021913,53.5160673521361
2024061403756,2024-01-29,2024,Jan,Mon,6,Pedestrian,06:25:00,Serious,Serious,1,1,Male,46-55,Dark,30,Manchester,-2.127383235060268,53.537422885675404
2024061403757,2024-01-05,2024,Jan,Fri,12,Goods Vehicle,12:50:00,Slight,Slight,2,1,Male,26-35,Daylight,30,Manchester,-2.2727885322815116,53.44795098225387
2024061403860,2024-01-29,2024,Jan,Mon,9,Car,09:34:00,Fatal,Slight,1,2,Male,26-35,Daylight,70,Tameside,-2.067350807478097,53.454886355237825
2024061403860,2024-01-29,2024,Jan,Mon,9,Car,09:34:00,Fatal,Fatal,1,2,Male,56-65,Daylight,70,Tameside,-2.067350807478097,53.454886355237825
2024061403870,2024-01-23,2024,Jan,Tue,17,Pedal Cycle,17:45:00,Slight,Slight,2,1,Male,46-55,Dark,30,Stockport,-2.1207011343300874,53.43220223166018
2024061403878,2024-01-29,2024,Jan,Mon,8,Pedestrian,08:20:00,Slight,Slight,1,1,Female,11-15,Dark,30,Stockport,-2.228611673839823,53.39182940231881
2024061403894,2024-01-05,2024,Jan,Fri,17,Car,17:15:00,Slight,Slight,2,1,Male,36-45,Dark,30,Rochdale,-2.1378725005037147,53.63094333114165
2024061403926,2024-01-19,2024,Jan,Fri,18,Car,18:45:00,Slight,Slight,2,1,Female,46-55,Dark,30,Manchester,-2.2238397277004296,53.453787486578264
2024061403941,2024-01-15,2024,Jan,Mon,8,Pedal Cycle,08:15:00,Slight,Slight,2,1,Male,11-15,Daylight,20,Manchester,-2.2050380006578023,53.423943449104804
2024061404010,2024-01-29,2024,Jan,Mon,15,Goods Vehicle,15:45:00,Serious,Serious,2,2,Male,66-75,Daylight,70,Bury,-2.2748879018597665,53.60490153224203
2024061404010,2024-01-29,2024,Jan,Mon,15,Car,15:45:00,Serious,Slight,2,2,Female,Over 75,Daylight,70,Bury,-2.2748879018597665,53.60490153224203
2024061404053,2024-01-23,2024,Jan,Tue,10,Pedestrian,10:49:00,Serious,Serious,1,1,Female,36-45,Daylight,30,Salford,-2.3237530381547105,53.48915273586296
2024061404059,2024-01-29,2024,Jan,Mon,17,Pedestrian,17:50:00,Serious,Serious,1,1,Female,56-65,Dark,20,Salford,-2.333923621371207,53.519496683219586
2024061404076,2024-01-29,2024,Jan,Mon,19,Pedestrian,19:53:00,Serious,Serious,2,1,Male,36-45,Dark,30,Bury,-2.3067395262571897,53.57912650197511
2024061404144,2024-01-02,2024,Jan,Tue,17,Pedestrian,17:45:00,Slight,Slight,1,1,Female,36-45,Dark,30,Rochdale,-2.1994276805719646,53.54965631171507
2024061404160,2024-01-19,2024,Jan,Fri,13,Powered 2 Wheeler,13:55:00,Slight,Slight,2,1,-1,56-65,Daylight,30,Bolton,-2.3902036708113346,53.58110334432398
2024061404183,2024-01-18,2024,Jan,Thu,9,Car,09:10:00,Slight,Slight,2,1,-1,36-45,Daylight,30,Wigan,-2.6606635104634857,53.55721008992446
2024061404186,2024-01-18,2024,Jan,Thu,9,Goods Vehicle,09:15:00,Slight,Slight,3,1,Male,26-35,Daylight,30,Tameside,-2.0758536401441674,53.493864133640145
2024061404217,2024-01-13,2024,Jan,Sat,13,Pedestrian,13:45:00,Slight,Slight,1,1,Female,46-55,Daylight,30,Rochdale,-2.1750958131768865,53.62208613052695
2024061404346,2024-01-29,2024,Jan,Mon,21,Car,21:34:00,Slight,Slight,2,1,Female,11-15,Dark,30,Manchester,-2.1766182667280716,53.46172265699438
2024061404537,2024-01-30,2024,Jan,Tue,16,Powered 2 Wheeler,16:00:00,Fatal,Fatal,2,1,Male,46-55,Daylight,40,Bolton,-2.4472423536443344,53.637395200072625
2024061404549,2024-01-21,2024,Jan,Sun,17,Car,17:00:00,Slight,Slight,2,2,Female,16-20,Dark,30,Stockport,-2.146476495147329,53.41262329408504
2024061404549,2024-01-21,2024,Jan,Sun,17,Car,17:00:00,Slight,Slight,2,2,Female,36-45,Dark,30,Stockport,-2.146476495147329,53.41262329408504
2024061404617,2024-01-28,2024,Jan,Sun,17,Pedestrian,17:15:00,Serious,Serious,1,1,Female,11-15,Dark,30,Oldham,-2.113772402933083,53.53140545016772
2024061404763,2024-01-22,2024,Jan,Mon,19,Pedestrian,19:30:00,Serious,Serious,1,1,Male,46-55,Dark,30,Stockport,-2.1600181570292207,53.3730921001005
2024061404812,2024-01-30,2024,Jan,Tue,14,Car,14:03:00,Slight,Slight,2,1,Male,46-55,Daylight,70,Trafford,-2.3396648382753193,53.44534353165966
2024061404879,2024-01-09,2024,Jan,Tue,20,Pedestrian,20:35:00,Serious,Serious,1,1,Male,-1,Daylight,40,Salford,-2.344422064649484,53.504788765757944
2024061404915,2024-01-15,2024,Jan,Mon,7,Pedal Cycle,07:53:00,Slight,Slight,2,1,Female,56-65,Daylight,30,Wigan,-2.525748594863279,53.495948884500656
2024061404954,2024-01-31,2024,Jan,Wed,15,Powered 2 Wheeler,15:54:00,Serious,Serious,2,1,Male,11-15,Daylight,30,Bolton,-2.3941241955111456,53.58851485406861
2024061404963,2024-01-31,2024,Jan,Wed,15,Car,15:18:00,Slight,Slight,3,1,Female,66-75,Daylight,30,Trafford,-2.3205203600648763,53.41222870478505
2024061405065,2024-02-01,2024,Feb,Thu,1,Car,01:10:00,Serious,Serious,1,1,Male,46-55,Dark,40,Bury,-2.324307817685166,53.61896121129773
2024061405143,2024-02-01,2024,Feb,Thu,7,Powered 2 Wheeler,07:54:00,Slight,Slight,2,1,Male,26-35,Daylight,30,Rochdale,-2.202432184904778,53.537238337955635
2024061405149,2024-02-01,2024,Feb,Thu,8,Pedestrian,08:37:00,Serious,Serious,1,1,Male,26-35,Daylight,20,Manchester,-2.2386907192447008,53.47846803895108
2024061405181,2024-01-31,2024,Jan,Wed,18,Pedal Cycle,18:00:00,Slight,Slight,2,1,Male,36-45,Dark,20,Manchester,-2.1938277320629322,53.49344316404538
2024061405320,2024-02-01,2024,Feb,Thu,16,Powered 2 Wheeler,16:54:00,Serious,Serious,2,1,Male,26-35,Dark,30,Manchester,-2.277842555857423,53.39875396765932
2024061405342,2024-02-01,2024,Feb,Thu,12,Other Vehicle,12:18:00,Fatal,Fatal,2,1,Female,56-65,Daylight,30,Rochdale,-2.16168865759395,53.6189321742723
2024061405355,2024-02-01,2024,Feb,Thu,9,Taxi or private hire,09:10:00,Serious,Serious,2,1,Male,36-45,Daylight,40,Rochdale,-2.253280540266113,53.59286900828928
2024061405390,2024-02-01,2024,Feb,Thu,22,Car,22:42:00,Serious,Slight,5,2,Male,36-45,Dark,70,Rochdale,-2.2727396338091235,53.5834513966839
2024061405390,2024-02-01,2024,Feb,Thu,22,Car,22:42:00,Serious,Serious,5,2,Male,66-75,Dark,70,Rochdale,-2.2727396338091235,53.5834513966839
2024061405693,2024-02-02,2024,Feb,Fri,7,Bus or Coach,07:47:00,Slight,Slight,1,2,Female,26-35,Daylight,30,Manchester,-2.2818469885708024,53.442545812995256
2024061405693,2024-02-02,2024,Feb,Fri,7,Bus or Coach,07:47:00,Slight,Slight,1,2,Male,36-45,Daylight,30,Manchester,-2.2818469885708024,53.442545812995256
2024061405733,2024-02-01,2024,Feb,Thu,18,Pedal Cycle,18:40:00,Serious,Serious,2,1,Male,46-55,Dark,30,Tameside,-2.0972397263969484,53.486235407102754
2024061405736,2024-01-31,2024,Jan,Wed,19,Powered 2 Wheeler,19:05:00,Slight,Slight,2,1,Male,36-45,Dark,70,Trafford,-2.3388910322120786,53.454046625199595
2024061405743,2024-01-23,2024,Jan,Tue,15,Pedestrian,15:52:00,Fatal,Fatal,1,1,Male,26-35,Daylight,70,Manchester,-2.2077284458973216,53.53420915211819
2024061405945,2024-02-02,2024,Feb,Fri,17,Car,17:50:00,Serious,Serious,2,2,Male,36-45,Dark,30,Rochdale,-2.1832165200511104,53.545817289558435
2024061405945,2024-02-02,2024,Feb,Fri,17,Car,17:50:00,Serious,Slight,2,2,Male,46-55,Dark,30,Rochdale,-2.1832165200511104,53.545817289558435
2024061405990,2024-02-03,2024,Feb,Sat,18,Powered 2 Wheeler,18:33:00,Slight,Slight,2,1,Male,56-65,Dark,30,Bury,-2.2959565629838266,53.57492018401865
2024061406062,2024-02-03,2024,Feb,Sat,13,Pedal Cycle,13:35:00,Slight,Slight,2,1,Male,66-75,Daylight,40,Bolton,-2.493390436167141,53.594986639124976
2024061406072,2024-02-03,2024,Feb,Sat,7,Car,07:15:00,Slight,Slight,1,1,Female,26-35,Daylight,70,Bolton,-2.538315309760882,53.57047027129013
2024061406136,2024-02-03,2024,Feb,Sat,15,Powered 2 Wheeler,15:50:00,Serious,Serious,2,1,Male,21-25,Daylight,40,Bolton,-2.4170884239699153,53.59791965301523
2024061406147,2024-02-03,2024,Feb,Sat,18,Pedestrian,18:10:00,Serious,Serious,2,2,Male,36-45,Dark,30,Manchester,-2.1816071121472813,53.46253311936602
2024061406147,2024-02-03,2024,Feb,Sat,18,Pedestrian,18:10:00,Serious,Serious,2,2,Male,0-5,Dark,30,Manchester,-2.1816071121472813,53.46253311936602
2024061406236,2024-02-04,2024,Feb,Sun,21,Car,21:22:00,Slight,Slight,2,2,Female,26-35,Dark,30,Manchester,-2.213374554560802,53.42090867960283
2024061406236,2024-02-04,2024,Feb,Sun,21,Car,21:22:00,Slight,Slight,2,2,Male,26-35,Dark,30,Manchester,-2.213374554560802,53.42090867960283
2024061406265,2024-01-30,2024,Jan,Tue,8,Car,08:10:00,Slight,Slight,2,1,Female,36-45,Daylight,30,Stockport,-2.191875426305737,53.401601829997176
2024061406330,2024-01-26,2024,Jan,Fri,8,Pedestrian,08:03:00,Slight,Slight,1,1,Male,11-15,Daylight,30,Trafford,-2.343853617028142,53.39542698365581
2024061406346,2024-01-21,2024,Jan,Sun,14,Car,14:32:00,Slight,Slight,2,2,Male,11-15,Daylight,30,Manchester,-2.182975770345346,53.48306067097065
2024061406346,2024-01-21,2024,Jan,Sun,14,Car,14:32:00,Slight,Slight,2,2,Female,56-65,Daylight,30,Manchester,-2.182975770345346,53.48306067097065
2024061406372,2024-01-22,2024,Jan,Mon,18,Pedestrian,18:15:00,Slight,Slight,1,1,Female,26-35,Dark,30,Tameside,-2.1443493082359257,53.477370032558404
2024061406391,2024-01-13,2024,Jan,Sat,21,Pedestrian,21:10:00,Slight,Slight,1,1,Male,21-25,Dark,30,Manchester,-2.230091784722095,53.47375699068488
2024061406567,2024-02-05,2024,Feb,Mon,16,Car,16:58:00,Slight,Slight,2,2,Female,16-20,Dark,20,Manchester,-2.229927898122901,53.47131244315044
2024061406567,2024-02-05,2024,Feb,Mon,16,Car,16:58:00,Slight,Slight,2,2,Female,26-35,Dark,20,Manchester,-2.229927898122901,53.47131244315044
2024061406600,2024-01-31,2024,Jan,Wed,11,Taxi or private hire,11:00:00,Serious,Serious,1,1,Male,56-65,Daylight,60,Salford,-2.3671521606568087,53.49015975806565
2024061406645,2024-01-17,2024,Jan,Wed,7,Powered 2 Wheeler,07:35:00,Slight,Slight,2,1,Male,21-25,Dark,30,Tameside,-2.1000421777692564,53.49236319441503
2024061406659,2024-01-16,2024,Jan,Tue,13,Goods Vehicle,13:30:00,Slight,Slight,2,1,Male,56-65,Daylight,30,Rochdale,-2.1872992758791114,53.62270579539627
2024061406672,2024-01-29,2024,Jan,Mon,12,Pedestrian,12:10:00,Serious,Serious,1,1,Male,66-75,Daylight,30,Stockport,-2.1145590865036334,53.37589499041458
2024061406689,2024-01-18,2024,Jan,Thu,8,Pedestrian,08:40:00,Slight,Slight,1,1,Male,11-15,Daylight,20,Manchester,-2.174516827846037,53.51846073566705
2024061406696,2024-01-17,2024,Jan,Wed,17,Car,17:30:00,Slight,Slight,2,1,-1,46-55,Daylight,30,Bolton,-2.4537469989422007,53.56141026275922
2024061406756,2024-01-12,2024,Jan,Fri,20,Car,20:03:00,Slight,Slight,2,1,Male,36-45,Dark,30,Bolton,-2.4328507876900014,53.598169245658205
2024061406767,2024-01-15,2024,Jan,Mon,7,Car,07:40:00,Slight,Slight,2,1,Female,56-65,Dark,20,Salford,-2.390949101107342,53.511306007368994
2024061406775,2024-01-22,2024,Jan,Mon,18,Car,18:09:00,Slight,Slight,3,2,Male,26-35,Dark,30,Manchester,-2.250703351658064,53.494433871937034
2024061406775,2024-01-22,2024,Jan,Mon,18,Car,18:09:00,Slight,Slight,3,2,Male,26-35,Dark,30,Manchester,-2.250703351658064,53.494433871937034
2024061406798,2024-01-25,2024,Jan,Thu,12,Pedal Cycle,12:00:00,Serious,Serious,2,1,-1,46-55,Daylight,30,Salford,-2.4293118187023532,53.4308528820242
2024061406807,2024-02-01,2024,Feb,Thu,22,Car,22:00:00,Slight,Slight,2,1,Female,21-25,Dark,50,Manchester,-2.2415198770079363,53.36113480574
2024061406868,2024-01-14,2024,Jan,Sun,18,Car,18:31:00,Serious,Slight,3,2,Male,36-45,Dark,30,Trafford,-2.3225235666661788,53.41452438334139
2024061406868,2024-01-14,2024,Jan,Sun,18,Car,18:31:00,Serious,Serious,3,2,Male,36-45,Dark,30,Trafford,-2.3225235666661788,53.41452438334139
2024061406881,2024-02-06,2024,Feb,Tue,12,Pedestrian,12:02:00,Serious,Serious,1,1,Female,46-55,Daylight,30,Salford,-2.250994486833068,53.51308424206097
2024061406984,2024-02-06,2024,Feb,Tue,18,Pedestrian,18:30:00,Serious,Serious,1,1,Male,36-45,Dark,30,Manchester,-2.25132470238034,53.466981809471584
2024061407019,2024-02-06,2024,Feb,Tue,0,Car,00:11:00,Slight,Slight,2,2,Male,16-20,Dark,30,Wigan,-2.6967326630019537,53.56672192310706
2024061407019,2024-02-06,2024,Feb,Tue,0,Car,00:11:00,Slight,Slight,2,2,Male,16-20,Dark,30,Wigan,-2.6967326630019537,53.56672192310706
2024061407042,2024-01-24,2024,Jan,Wed,14,Pedestrian,14:44:00,Slight,Slight,1,1,Female,16-20,Daylight,30,Wigan,-2.529181441497369,53.51135801523587
2024061407066,2024-01-24,2024,Jan,Wed,9,Bus or Coach,09:12:00,Slight,Slight,2,3,Male,46-55,Daylight,30,Bolton,-2.44498957498216,53.572804497274966
2024061407066,2024-01-24,2024,Jan,Wed,9,Bus or Coach,09:12:00,Slight,Slight,2,3,Female,36-45,Daylight,30,Bolton,-2.44498957498216,53.572804497274966
2024061407066,2024-01-24,2024,Jan,Wed,9,Bus or Coach,09:12:00,Slight,Slight,2,3,Female,66-75,Daylight,30,Bolton,-2.44498957498216,53.572804497274966
2024061407195,2024-01-26,2024,Jan,Fri,16,Pedestrian,16:10:00,Serious,Serious,1,1,Female,11-15,Daylight,20,Bolton,-2.386321960502046,53.581106961015266
2024061407198,2024-02-06,2024,Feb,Tue,16,Pedestrian,16:00:00,Slight,Slight,1,1,Female,11-15,Daylight,30,Wigan,-2.5249669272699036,53.50100386868832
2024061407224,2024-01-31,2024,Jan,Wed,18,Pedal Cycle,18:35:00,Serious,Serious,2,1,Male,26-35,Daylight,30,Manchester,-2.258018693999907,53.462976641511816
2024061407252,2024-01-27,2024,Jan,Sat,18,Car,18:08:00,Slight,Slight,2,1,Female,26-35,Dark,30,Manchester,-2.2011582468506132,53.45952657606408
2024061407373,2024-02-07,2024,Feb,Wed,18,Pedestrian,18:36:00,Slight,Slight,1,1,Male,46-55,Dark,30,Oldham,-2.169412739098135,53.547033119277195
2024061407438,2024-01-29,2024,Jan,Mon,8,Pedestrian,08:50:00,Slight,Slight,1,1,Female,16-20,Daylight,30,Manchester,-2.241095344133326,53.47472400598641
2024061407488,2024-01-17,2024,Jan,Wed,14,Pedal Cycle,14:30:00,Serious,Serious,2,1,Male,26-35,Daylight,30,Manchester,-2.24478228847349,53.487057656256454
2024061407537,2024-01-22,2024,Jan,Mon,16,Pedal Cycle,16:30:00,Slight,Slight,2,1,Male,36-45,Daylight,30,Manchester,-2.2678190892918266,53.44783639701527
2024061407575,2024-02-08,2024,Feb,Thu,6,Car,06:28:00,Slight,Slight,2,1,Male,36-45,Dark,50,Manchester,-2.266130011175598,53.41129277073864
2024061407601,2024-02-07,2024,Feb,Wed,8,Pedal Cycle,08:55:00,Slight,Slight,2,1,Male,46-55,Daylight,30,Manchester,-2.221685885608517,53.471031415206895
2024061407630,2024-02-05,2024,Feb,Mon,20,Pedal Cycle,20:20:00,Serious,Serious,2,1,Male,11-15,Dark,30,Salford,-2.2575992623456016,53.51802279252126
2024061407729,2024-02-08,2024,Feb,Thu,11,Pedestrian,11:06:00,Slight,Slight,1,1,Female,21-25,Daylight,30,Salford,-2.2539775758244085,53.48239141994844
2024061407749,2024-02-08,2024,Feb,Thu,14,Car,14:05:00,Slight,Slight,2,2,Female,21-25,Daylight,30,Manchester,-2.201158204312452,53.45951758765296
2024061407749,2024-02-08,2024,Feb,Thu,14,Car,14:05:00,Slight,Slight,2,2,Male,56-65,Daylight,30,Manchester,-2.201158204312452,53.45951758765296
2024061407760,2024-02-08,2024,Feb,Thu,16,Pedestrian,16:00:00,Serious,Serious,1,1,Male,11-15,Dark,30,Tameside,-2.0538689894138407,53.45182815297811
2024061407789,2024-02-08,2024,Feb,Thu,0,Car,00:54:00,Serious,Serious,1,1,Male,21-25,Dark,30,Rochdale,-2.14894737869663,53.61542534627613
2024061407791,2024-02-07,2024,Feb,Wed,16,Other Vehicle,16:47:00,Serious,Serious,2,1,Male,Over 75,Daylight,30,Bolton,-2.4298610446736135,53.571592485245816
2024061407797,2024-02-08,2024,Feb,Thu,18,Pedestrian,18:00:00,Serious,Serious,1,1,Female,36-45,Dark,30,Manchester,-2.1525655898249347,53.45771102639593
2024061407800,2024-02-07,2024,Feb,Wed,23,Powered 2 Wheeler,23:31:00,Slight,Slight,2,2,Male,16-20,Dark,30,Trafford,-2.3445187384226607,53.36979848075638
2024061407800,2024-02-07,2024,Feb,Wed,23,Powered 2 Wheeler,23:31:00,Slight,Slight,2,2,Male,16-20,Dark,30,Trafford,-2.3445187384226607,53.36979848075638
2024061407830,2024-02-08,2024,Feb,Thu,14,Pedestrian,14:20:00,Serious,Serious,1,1,Female,11-15,Daylight,30,Oldham,-2.130127393094471,53.52205880565877
2024061407834,2024-02-09,2024,Feb,Fri,1,Car,01:20:00,Slight,Slight,2,1,Male,21-25,Dark,30,Wigan,-2.5251470474476085,53.50094015755457
2024061407921,2024-01-17,2024,Jan,Wed,10,Goods Vehicle,10:45:00,Slight,Slight,2,1,Male,46-55,Daylight,30,Bolton,-2.4656433527090544,53.56689238260747
2024061407948,2024-01-31,2024,Jan,Wed,18,Car,18:09:00,Slight,Slight,2,1,Male,46-55,Daylight,30,Oldham,-2.0989767535064834,53.54601572568709
2024061407961,2024-01-28,2024,Jan,Sun,19,Car,19:45:00,Slight,Slight,2,1,Female,26-35,Daylight,20,Salford,-2.414225497963937,53.527694406619766
2024061408171,2024-02-09,2024,Feb,Fri,16,Pedal Cycle,16:00:00,Slight,Slight,2,1,Male,36-45,Daylight,30,Bury,-2.292295732859095,53.514931810606925
2024061408217,2024-02-09,2024,Feb,Fri,19,Car,19:49:00,Slight,Slight,2,2,Male,56-65,Dark,30,Stockport,-2.178881653376229,53.419760930420644
2024061408217,2024-02-09,2024,Feb,Fri,19,Car,19:49:00,Slight,Slight,2,2,Female,56-65,Dark,30,Stockport,-2.178881653376229,53.419760930420644
2024061408456,2024-02-10,2024,Feb,Sat,14,Car,14:57:00,Slight,Slight,2,2,Female,46-55,Daylight,30,Manchester,-2.2317093153767464,53.452657893472505
2024061408456,2024-02-10,2024,Feb,Sat,14,Car,14:57:00,Slight,Slight,2,2,Female,6-10,Daylight,30,Manchester,-2.2317093153767464,53.452657893472505
2024061408655,2024-02-11,2024,Feb,Sun,12,Pedestrian,12:50:00,Serious,Serious,1,1,Female,Over 75,Daylight,30,Stockport,-2.124754098434476,53.382329572058104
2024061408671,2024-02-09,2024,Feb,Fri,18,Bus or Coach,18:09:00,Slight,Slight,1,1,Female,26-35,Dark,30,Manchester,-2.263188619009934,53.475728995907986
2024061408698,2024-02-11,2024,Feb,Sun,16,Powered 2 Wheeler,16:45:00,Serious,Serious,2,1,Male,26-35,Daylight,30,Rochdale,-2.1749508501225527,53.57976959074187
2024061408749,2024-02-11,2024,Feb,Sun,18,Car,18:13:00,Slight,Slight,5,1,Female,66-75,Dark,30,Bolton,-2.3761332009755005,53.58693692402855
2024061408753,2024-01-17,2024,Jan,Wed,21,Car,21:00:00,Slight,Slight,2,1,Male,46-55,Dark,30,Manchester,-2.215753849041253,53.510285806109806
2024061408758,2024-01-31,2024,Jan,Wed,17,Pedal Cycle,17:00:00,Slight,Slight,2,1,Male,16-20,Dark,30,Manchester,-2.1629529889622643,53.47234849353694
2024061408799,2024-01-24,2024,Jan,Wed,8,Pedestrian,08:15:00,Slight,Slight,1,1,Male,11-15,Daylight,30,Bolton,-2.4402523564247005,53.55871027152394
2024061408813,2024-02-06,2024,Feb,Tue,19,Taxi or private hire,19:37:00,Slight,Slight,2,1,Female,26-35,Dark,30,Stockport,-2.199203625798543,53.37984642318145
2024061408849,2024-02-02,2024,Feb,Fri,19,Car,19:30:00,Slight,Slight,2,2,Male,21-25,Dark,30,Bolton,-2.4753323986876254,53.562449939365294
2024061408849,2024-02-02,2024,Feb,Fri,19,Car,19:30:00,Slight,Slight,2,2,Male,-1,Dark,30,Bolton,-2.4753323986876254,53.562449939365294
2024061408868,2024-02-09,2024,Feb,Fri,15,Car,15:40:00,Serious,Serious,2,1,Male,21-25,Daylight,30,Oldham,-2.152858949956374,53.547576781682196
2024061408966,2024-01-31,2024,Jan,Wed,17,Powered 2 Wheeler,17:00:00,Slight,Slight,2,1,Male,26-35,Dark,30,Bolton,-2.5290577083733097,53.58731090831834
2024061409004,2024-01-12,2024,Jan,Fri,20,Car,20:15:00,Slight,Slight,2,4,Female,36-45,Dark,40,Tameside,-2.0977410985868667,53.45529674015745
2024061409004,2024-01-12,2024,Jan,Fri,20,Car,20:15:00,Slight,Slight,2,4,Male,26-35,Dark,40,Tameside,-2.0977410985868667,53.45529674015745
2024061409004,2024-01-12,2024,Jan,Fri,20,Car,20:15:00,Slight,Slight,2,4,Female,11-15,Dark,40,Tameside,-2.0977410985868667,53.45529674015745
2024061409004,2024-01-12,2024,Jan,Fri,20,Car,20:15:00,Slight,Slight,2,4,Female,0-5,Dark,40,Tameside,-2.0977410985868667,53.45529674015745
2024061409073,2024-01-29,2024,Jan,Mon,17,Pedestrian,17:54:00,Fatal,Fatal,1,1,Female,36-45,Dark,30,Manchester,-2.239415436410835,53.446638362599636
2024061409166,2024-02-13,2024,Feb,Tue,2,Car,02:15:00,Slight,Slight,2,2,Male,36-45,Dark,70,Rochdale,-2.1109094323259794,53.60180458666522
2024061409166,2024-02-13,2024,Feb,Tue,2,Car,02:15:00,Slight,Slight,2,2,Female,36-45,Dark,70,Rochdale,-2.1109094323259794,53.60180458666522
2024061409182,2024-02-03,2024,Feb,Sat,14,Car,14:50:00,Slight,Slight,2,1,Male,21-25,Daylight,30,Trafford,-2.2985083425131108,53.45480160074158
