"Accident Index","Year","VehicleReferenceNumber","CasualtyNumber","CasualtyClass","Sex","AgeBandOfCasualty","CasualtySeverity","PedLocation","PedMovement","CarPassenger","BusPassenger","PedInjWork","CasTypeCode"
"100877172014",2014,1,1,1,2,6,3,0,0,0,0,0,9
"100877172014",2014,2,2,1,1,9,3,0,0,0,0,0,9
"100877562014",2014,1,1,3,2,3,3,5,1,0,0,0,0
"100877592014",2014,1,2,1,2,8,3,0,0,0,0,0,9
"100877592014",2014,2,1,1,2,6,3,0,0,0,0,0,9
"100877592014",2014,2,3,2,2,6,3,0,0,1,0,0,9
"100877592014",2014,2,4,2,1,1,3,0,0,2,0,0,9
"100877802014",2014,1,1,3,1,1,3,5,1,0,0,0,0
"100878012014",2014,1,1,1,2,9,2,0,0,0,0,0,9
"100878022014",2014,1,1,3,1,5,3,1,1,0,0,0,0
"100878112014",2014,1,1,3,1,1,3,10,4,0,0,0,0
"100878482014",2014,2,1,1,1,7,3,0,0,0,0,0,9
"100878752014",2014,2,1,2,1,6,3,0,0,1,0,0,8
"100879872014",2014,1,1,3,1,1,3,10,4,0,0,0,0
"100879922014",2014,1,1,1,1,11,3,0,0,0,0,0,9
"100879922014",2014,2,2,1,1,5,3,0,0,0,0,0,9
"100879922014",2014,2,3,2,1,6,3,0,0,1,0,0,9
"100879972014",2014,2,1,1,1,9,3,0,0,0,0,0,9
"100880092014",2014,1,1,1,2,10,3,0,0,0,0,0,9
"100880092014",2014,1,2,2,2,11,2,0,0,1,0,0,9
"100880202014",2014,1,1,3,2,2,3,5,3,0,0,0,0
"100880412014",2014,1,1,3,2,2,2,5,2,0,0,0,0
"100881322014",2014,1,1,3,1,2,2,5,1,0,0,0,0
"100881892014",2014,1,1,3,2,1,3,5,2,0,0,0,0
"100882202014",2014,1,1,1,2,8,3,0,0,0,0,0,9
"100882522014",2014,2,1,1,1,7,3,0,0,0,0,0,9
"100882592014",2014,1,1,3,1,5,2,9,7,0,0,0,0
"100882722014",2014,1,1,2,1,1,3,0,0,2,0,0,9
"100883512014",2014,1,1,3,2,6,3,5,3,0,0,0,0
"100883512014",2014,1,2,3,1,1,3,5,3,0,0,0,0
"100883512014",2014,1,3,3,2,1,3,5,3,0,0,0,0
"100883542014",2014,1,1,3,1,8,3,8,9,0,0,0,0
"100883832014",2014,2,1,1,2,4,3,0,0,0,0,0,9
"100884982014",2014,1,1,1,2,6,3,0,0,0,0,0,5
"100885412014",2014,1,1,1,1,9,2,0,0,0,0,0,4
"100885432014",2014,2,1,1,2,6,2,0,0,0,0,0,1
"100886062014",2014,1,1,1,1,10,2,0,0,0,0,0,9
"100886062014",2014,2,2,1,1,8,3,0,0,0,0,0,9
"100886062014",2014,3,3,1,2,6,3,0,0,0,0,0,9
"100886212014",2014,1,1,3,2,3,3,5,9,0,0,0,0
"100886232014",2014,1,1,1,1,6,3,0,0,0,0,0,3
"100887932014",2014,1,1,2,2,4,3,0,0,2,0,0,8
"100887932014",2014,1,2,2,2,6,3,0,0,2,0,0,8
"100888242014",2014,1,1,1,2,8,3,0,0,0,0,0,9
"100888242014",2014,2,2,1,1,5,3,0,0,0,0,0,9
"100888242014",2014,3,3,1,2,6,3,0,0,0,0,0,9
"100888242014",2014,3,4,2,2,1,3,0,0,1,0,0,9
"100888292014",2014,2,1,1,1,5,3,0,0,0,0,0,2
"100888892014",2014,1,1,3,1,10,3,4,1,0,0,0,0
"100888902014",2014,2,1,1,1,2,3,0,0,0,0,0,1
"100889082014",2014,1,1,3,1,7,3,9,5,0,0,0,0
"100889122014",2014,2,1,1,1,9,2,0,0,0,0,0,1
"100889552014",2014,1,1,2,2,11,3,0,0,0,3,0,11
"100889772014",2014,1,1,1,1,7,2,0,0,0,0,0,1
"100889942014",2014,1,1,1,1,7,3,0,0,0,0,0,9
"100890752014",2014,1,1,3,1,2,3,1,1,0,0,0,0
"100890792014",2014,1,1,3,1,8,3,5,1,0,0,0,0
"100891012014",2014,1,1,1,1,6,3,0,0,0,0,0,9
"100891012014",2014,2,2,1,1,6,3,0,0,0,0,0,9
"100891012014",2014,2,3,2,1,4,3,0,0,1,0,0,9
"100891752014",2014,2,1,2,2,10,3,0,0,1,0,0,9
"100891852014",2014,1,1,3,1,7,2,1,1,0,0,0,0
"100892072014",2014,2,1,1,2,3,3,0,0,0,0,0,1
"100892682014",2014,2,1,1,1,5,3,0,0,0,0,0,5
"100893422014",2014,2,1,1,1,9,3,0,0,0,0,0,14
"100893542014",2014,1,1,3,1,3,3,5,4,0,0,0,0
"100893562014",2014,2,1,1,1,6,3,0,0,0,0,0,21
"100893692014",2014,1,1,1,1,7,3,0,0,0,0,0,9
"100893692014",2014,3,2,2,2,4,3,0,0,1,0,0,9
"100893892014",2014,2,1,1,1,5,3,0,0,0,0,0,9
"100893892014",2014,2,2,2,1,6,3,0,0,1,0,0,9
"100893892014",2014,2,3,2,1,3,3,0,0,2,0,0,9
"100893892014",2014,2,4,2,1,3,3,0,0,2,0,0,9
"100893962014",2014,1,1,3,1,2,3,5,2,0,0,0,0
"100894022014",2014,2,1,1,1,6,2,0,0,0,0,0,1
"100895302014",2014,1,1,3,2,1,2,5,3,0,0,0,0
"100895342014",2014,2,1,1,1,8,2,0,0,0,0,0,1
"100895572014",2014,1,1,1,1,7,1,0,0,0,0,0,5
"100895922014",2014,1,1,1,1,6,3,0,0,0,0,0,9
"100895922014",2014,1,2,2,2,6,2,0,0,2,0,0,9
"100895922014",2014,1,3,2,2,6,2,0,0,1,0,0,9
"100896212014",2014,2,1,1,2,7,3,0,0,0,0,0,9
"100896212014",2014,2,2,2,2,10,3,0,0,1,0,0,9
"100896402014",2014,2,1,1,1,4,3,0,0,0,0,0,3
"100896462014",2014,1,1,3,1,2,3,5,1,0,0,0,0
"100897132014",2014,2,1,1,1,8,2,0,0,0,0,0,5
"100897402014",2014,2,1,1,1,3,3,0,0,0,0,0,1
"100897592014",2014,1,1,3,2,7,2,10,1,0,0,0,0
"100897652014",2014,1,1,3,2,7,3,5,3,0,0,0,0
"100898612014",2014,1,1,3,1,9,3,5,3,0,0,0,0
"100898712014",2014,1,1,3,2,2,3,5,4,0,0,0,0
"100898722014",2014,2,1,1,1,8,3,0,0,0,0,0,1
"100898832014",2014,1,1,3,2,2,3,5,3,0,0,0,0
"100898962014",2014,1,1,2,1,8,2,0,0,2,0,0,8
"100899372014",2014,1,1,3,2,4,3,5,1,0,0,0,0
"100899782014",2014,1,1,1,2,8,3,0,0,0,0,0,9
"100899792014",2014,2,1,1,2,10,3,0,0,0,0,0,9
"100899872014",2014,1,1,1,2,9,3,0,0,0,0,0,9
"100899872014",2014,2,2,1,2,8,3,0,0,0,0,0,9
"100899952014",2014,1,1,1,1,6,2,0,0,0,0,0,9
"100900752014",2014,1,1,3,1,2,3,9,9,0,0,0,0
"100901852014",2014,1,1,1,2,8,2,0,0,0,0,0,9
"100901972014",2014,1,1,3,1,6,3,6,9,0,0,0,0
"100902022014",2014,1,1,1,1,6,3,0,0,0,0,0,1
"100902422014",2014,1,1,3,1,5,3,5,1,0,0,0,0
"100902532014",2014,2,1,1,1,10,3,0,0,0,0,0,9
"100903512014",2014,1,2,2,1,1,3,0,0,2,0,0,9
"100903512014",2014,2,1,1,1,6,3,0,0,0,0,0,9
"100903752014",2014,2,1,1,2,6,2,0,0,0,0,0,1
"100903832014",2014,2,1,1,2,6,3,0,0,0,0,0,9
"100904022014",2014,1,1,3,2,2,3,10,3,0,0,0,0
"100904082014",2014,1,1,3,1,3,3,5,3,0,0,0,0
"100904092014",2014,2,1,2,2,11,3,0,0,2,0,0,9
"100904162014",2014,1,1,1,2,7,3,0,0,0,0,0,9
"100904222014",2014,1,1,1,1,4,3,0,0,0,0,0,9
"100904222014",2014,1,2,2,1,6,3,0,0,1,0,0,9
"100904222014",2014,1,3,2,1,6,3,0,0,2,0,0,9
"100904412014",2014,1,1,3,1,6,3,5,1,0,0,0,0
"100904442014",2014,1,1,2,2,2,3,0,0,1,0,0,19
"100904442014",2014,2,2,2,2,6,3,0,0,1,0,0,9
"100904442014",2014,2,3,2,1,6,3,0,0,2,0,0,9
"100904462014",2014,1,1,2,2,7,3,0,0,1,0,0,9
"100905512014",2014,1,1,1,2,10,3,0,0,0,0,0,9
"100905762014",2014,1,1,3,1,4,3,9,5,0,0,0,0
"100906192014",2014,1,1,1,1,8,3,0,0,0,0,0,9
"100906232014",2014,1,1,1,1,6,3,0,0,0,0,0,19
"100906232014",2014,2,2,1,1,5,3,0,0,0,0,0,9
"100906332014",2014,1,1,1,1,7,3,0,0,0,0,0,9
"100906332014",2014,2,2,1,2,9,3,0,0,0,0,0,9
"100906522014",2014,2,1,1,1,7,3,0,0,0,0,0,19
"100906522014",2014,2,2,2,1,5,3,0,0,1,0,0,19
"100906532014",2014,1,1,3,1,4,3,5,9,0,0,0,0
"100906882014",2014,2,1,2,2,5,3,0,0,1,0,0,9
"100907072014",2014,2,1,1,2,8,3,0,0,0,0,0,9
"100907352014",2014,2,1,1,1,6,2,0,0,0,0,0,1
"100907402014",2014,1,1,3,1,7,1,5,1,0,0,0,0
"100907842014",2014,1,1,3,1,3,3,5,1,0,0,0,0
"100908032014",2014,1,1,3,1,8,3,5,1,0,0,0,0
"100908092014",2014,1,1,1,1,9,3,0,0,0,0,0,3
"100908252014",2014,2,1,1,1,4,3,0,0,0,0,0,2
"100908432014",2014,2,1,1,1,7,3,0,0,0,0,0,1
"100909152014",2014,2,1,1,1,4,3,0,0,0,0,0,9
"100909222014",2014,1,1,2,2,6,3,0,0,1,0,0,9
"100909572014",2014,2,1,1,1,6,3,0,0,0,0,0,4
"100909632014",2014,1,1,3,1,5,3,4,1,0,0,0,0
"100910632014",2014,1,1,3,1,2,3,1,1,0,0,0,0
"100911222014",2014,1,2,2,1,2,3,0,0,1,0,0,9
"100911222014",2014,2,1,1,2,7,3,0,0,0,0,0,9
"100911222014",2014,2,3,2,2,1,3,0,0,2,0,0,9
"100911462014",2014,1,1,1,1,2,3,0,0,0,0,0,1
"100911612014",2014,2,1,1,1,7,2,0,0,0,0,0,1
"100911782014",2014,1,1,1,1,8,1,0,0,0,0,0,5
"100911892014",2014,2,1,1,2,6,3,0,0,0,0,0,9
"100911972014",2014,1,1,2,2,4,3,0,0,1,0,0,9
"100911972014",2014,1,2,2,2,4,3,0,0,2,0,0,9
"100912532014",2014,1,1,1,1,10,3,0,0,0,0,0,9
"100912532014",2014,2,2,1,1,7,3,0,0,0,0,0,9
"100912822014",2014,2,1,2,2,9,3,0,0,0,4,0,11
"100912822014",2014,2,2,2,2,9,3,0,0,0,4,0,11
"100913802014",2014,1,1,1,1,7,3,0,0,0,0,0,9
"100913802014",2014,2,2,1,2,7,3,0,0,0,0,0,19
"100913802014",2014,2,3,2,1,8,3,0,0,1,0,0,19
"100913862014",2014,1,1,3,1,7,3,5,1,0,0,0,0
"100913962014",2014,1,1,1,2,8,3,0,0,0,0,0,9
"100913962014",2014,2,2,1,2,7,3,0,0,0,0,0,9
"100913962014",2014,2,4,2,2,6,3,0,0,1,0,0,9
"100913962014",2014,3,3,2,2,4,3,0,0,1,0,0,9
"100914452014",2014,1,1,1,1,6,3,0,0,0,0,0,9
"100914452014",2014,2,2,1,1,4,3,0,0,0,0,0,9
"100914452014",2014,2,3,2,1,4,3,0,0,1,0,0,9
"100914452014",2014,2,4,2,1,4,3,0,0,2,0,0,9
"100914452014",2014,2,5,2,2,5,3,0,0,2,0,0,9
"100914452014",2014,2,6,2,2,5,3,0,0,2,0,0,9
"100914502014",2014,2,1,1,2,8,3,0,0,0,0,0,1
"100915242014",2014,2,1,2,2,4,3,0,0,1,0,0,9
"100915242014",2014,2,2,2,1,5,3,0,0,2,0,0,9
"100915242014",2014,2,3,2,1,4,3,0,0,2,0,0,9
"100916082014",2014,2,1,1,2,9,3,0,0,0,0,0,9
"100916082014",2014,2,4,2,1,9,3,0,0,2,0,0,9
"100916082014",2014,3,2,1,2,7,2,0,0,0,0,0,9
"100916082014",2014,4,3,1,1,5,3,0,0,0,0,0,9
"100916382014",2014,2,1,1,2,6,3,0,0,0,0,0,9
"100916532014",2014,1,1,3,2,3,3,4,3,0,0,0,0
"100916872014",2014,1,1,3,2,9,3,9,5,0,0,0,0
"100916902014",2014,2,1,2,2,7,3,0,0,2,0,0,9
"100916902014",2014,2,2,2,2,2,3,0,0,1,0,0,9
"100916982014",2014,2,1,1,1,11,3,0,0,0,0,0,9
"100917072014",2014,2,1,1,1,5,3,0,0,0,0,0,9
"100917142014",2014,2,1,1,1,8,3,0,0,0,0,0,5
"100917632014",2014,2,1,1,2,6,3,0,0,0,0,0,1
"100918192014",2014,2,1,1,2,7,3,0,0,0,0,0,1
"100918272014",2014,1,1,3,1,2,3,5,1,0,0,0,0
"100918402014",2014,2,1,1,1,5,3,0,0,0,0,0,9
"100918572014",2014,2,1,1,2,10,3,0,0,0,0,0,14
"100919792014",2014,1,1,1,1,9,3,0,0,0,0,0,1
"100919922014",2014,2,1,1,1,4,3,0,0,0,0,0,3
"100919992014",2014,1,1,1,1,2,3,0,0,0,0,0,1
"100920172014",2014,1,1,3,1,8,2,5,1,0,0,0,0
"100920222014",2014,1,3,2,2,6,3,0,0,1,0,0,9
"100920222014",2014,2,1,1,2,7,3,0,0,0,0,0,9
"100920222014",2014,3,2,1,2,8,3,0,0,0,0,0,9
"100920512014",2014,1,1,3,2,6,3,10,9,0,0,0,0
"100921862014",2014,1,1,1,1,7,3,0,0,0,0,0,9
"100922032014",2014,1,1,1,2,9,3,0,0,0,0,0,9
"100922452014",2014,2,1,1,2,8,3,0,0,0,0,0,9
"100922702014",2014,2,1,1,1,6,3,0,0,0,0,0,1
"100922762014",2014,1,1,3,1,3,3,1,3,0,0,0,0
"100922982014",2014,2,1,1,2,7,2,0,0,0,0,0,14
"100923002014",2014,1,1,3,2,3,3,5,1,0,0,0,0
"100923082014",2014,1,1,1,2,8,3,0,0,0,0,0,9
"100924382014",2014,2,1,1,1,7,2,0,0,0,0,0,3
"100924392014",2014,1,1,3,2,2,3,5,4,0,0,0,0
"100924512014",2014,1,1,1,1,4,3,0,0,0,0,0,3
"100924542014",2014,1,1,1,1,8,3,0,0,0,0,0,3
"100925322014",2014,1,1,2,1,8,3,0,0,1,0,0,9
"100925322014",2014,1,2,2,2,8,3,0,0,2,0,0,9
"100925322014",2014,1,3,2,2,9,3,0,0,2,0,0,9
"100925392014",2014,1,1,1,1,7,3,0,0,0,0,0,9
"100925392014",2014,1,3,2,2,7,3,0,0,1,0,0,9
"100925392014",2014,2,2,1,1,7,3,0,0,0,0,0,9
"100925412014",2014,2,1,1,1,4,3,0,0,0,0,0,3
"100925722014",2014,1,1,2,1,5,2,0,0,1,0,0,9
"100926162014",2014,1,1,3,1,3,2,5,2,0,0,0,0
"100926252014",2014,1,1,3,1,8,3,1,9,0,0,0,0
"100926422014",2014,1,1,1,2,7,2,0,0,0,0,0,9
"100926712014",2014,1,1,1,1,8,3,0,0,0,0,0,21
"100926722014",2014,2,1,1,1,5,2,0,0,0,0,0,3
"100926952014",2014,2,1,1,1,8,3,0,0,0,0,0,1
"100926962014",2014,1,1,2,1,5,3,0,0,2,0,0,8
"100926962014",2014,1,2,2,2,6,3,0,0,2,0,0,8
"100926962014",2014,1,3,2,1,5,3,0,0,1,0,0,8
"100927142014",2014,1,1,1,2,5,3,0,0,0,0,0,3
"100927352014",2014,1,1,1,1,5,3,0,0,0,0,0,9
"100927352014",2014,2,2,1,1,8,3,0,0,0,0,0,9
"100927602014",2014,1,1,2,2,5,3,0,0,2,0,0,9
"100927912014",2014,1,1,1,1,5,3,0,0,0,0,0,9
"100927912014",2014,1,3,2,2,5,3,0,0,1,0,0,9
"100927912014",2014,1,4,2,2,5,3,0,0,2,0,0,9
"100927912014",2014,1,5,2,2,5,3,0,0,2,0,0,9
"100927912014",2014,2,2,1,2,5,3,0,0,0,0,0,9
"100927922014",2014,2,1,1,1,8,3,0,0,0,0,0,1
"100928012014",2014,2,1,3,1,6,2,5,1,0,0,0,0
"100928142014",2014,2,1,1,1,4,2,0,0,0,0,0,1
"100929222014",2014,2,1,1,1,7,2,0,0,0,0,0,1
"100929482014",2014,1,1,3,1,7,3,9,6,0,0,0,0
"100930672014",2014,2,1,2,2,8,3,0,0,1,0,0,9
"100930732014",2014,2,1,1,2,6,3,0,0,0,0,0,9
"100931152014",2014,2,1,2,2,9,3,0,0,2,0,0,9
"100931152014",2014,2,2,2,2,7,3,0,0,2,0,0,9
"100931152014",2014,2,3,2,2,1,3,0,0,2,0,0,9
"100931192014",2014,1,3,1,1,8,3,0,0,0,0,0,9
"100931192014",2014,2,1,2,1,2,3,0,0,2,0,0,9
"100931192014",2014,2,2,2,2,6,3,0,0,1,0,0,9
"100931482014",2014,2,1,1,1,7,3,0,0,0,0,0,1
"100931802014",2014,2,1,1,1,7,3,0,0,0,0,0,1
"100931922014",2014,2,1,1,2,6,3,0,0,0,0,0,9
"100931922014",2014,2,2,2,2,9,3,0,0,1,0,0,9
"100932132014",2014,1,1,1,1,11,3,0,0,0,0,0,9
"100932562014",2014,2,1,1,1,4,2,0,0,0,0,0,2
"100932562014",2014,2,2,2,1,4,2,0,0,0,0,0,2
"100932912014",2014,1,1,3,1,4,3,1,1,0,0,0,0
"100933052014",2014,1,1,3,1,9,3,10,3,0,0,0,0
"100933092014",2014,2,1,1,1,6,3,0,0,0,0,0,9
"100933092014",2014,2,2,2,1,10,3,0,0,1,0,0,9
"100933202014",2014,1,1,1,1,6,3,0,0,0,0,0,1
"100933262014",2014,1,1,1,1,5,3,0,0,0,0,0,9
"100933262014",2014,2,2,1,1,4,3,0,0,0,0,0,9
"100934272014",2014,1,1,3,1,3,3,6,9,0,0,0,0
"100934392014",2014,2,1,1,1,8,3,0,0,0,0,0,5
"100934902014",2014,1,1,1,1,5,3,0,0,0,0,0,9
"100934902014",2014,2,2,1,1,6,3,0,0,0,0,0,9
"100935122014",2014,1,1,1,1,8,2,0,0,0,0,0,9
"100935232014",2014,2,1,1,1,6,3,0,0,0,0,0,9
"100935232014",2014,2,2,2,1,6,3,0,0,1,0,0,9
"100935332014",2014,1,1,1,1,6,2,0,0,0,0,0,3
"100936022014",2014,2,1,1,2,6,3,0,0,0,0,0,9
"100936232014",2014,1,1,1,2,5,3,0,0,0,0,0,9
"100936252014",2014,1,1,3,2,10,3,5,9,0,0,0,0
"100936302014",2014,2,1,1,1,8,3,0,0,0,0,0,4
"100936992014",2014,2,1,1,2,10,3,0,0,0,0,0,9
"100937162014",2014,1,1,3,1,4,3,5,1,0,0,0,0
"100937172014",2014,1,1,3,2,5,3,4,1,0,0,0,0
"100937262014",2014,1,1,1,1,8,2,0,0,0,0,0,9
"100937332014",2014,1,1,1,2,6,3,0,0,0,0,0,9
"100937972014",2014,2,1,1,1,5,3,0,0,0,0,0,3
"100938262014",2014,1,1,3,2,9,3,10,8,0,0,0,0
"100938932014",2014,2,1,2,2,6,3,0,0,1,0,0,9
"100939202014",2014,1,1,1,2,6,3,0,0,0,0,0,9
"100939242014",2014,1,1,3,1,3,2,5,1,0,0,0,0
"100939482014",2014,2,1,1,1,6,3,0,0,0,0,0,4
"100939602014",2014,2,1,2,2,8,3,0,0,1,0,0,8
"100939602014",2014,2,2,1,1,7,3,0,0,0,0,0,8
"100939642014",2014,2,1,1,1,4,2,0,0,0,0,0,3
"100940292014",2014,1,1,2,1,7,3,0,0,0,0,0,4
"100940842014",2014,1,1,1,1,5,3,0,0,0,0,0,9
"100941172014",2014,2,1,1,2,7,3,0,0,0,0,0,9
"100941322014",2014,1,1,1,2,7,3,0,0,0,0,0,9
"100941622014",2014,2,1,1,2,7,3,0,0,0,0,0,9
"100941732014",2014,2,1,1,1,11,3,0,0,0,0,0,9
"100942212014",2014,1,1,3,2,2,3,5,9,0,0,0,0
"100942392014",2014,1,1,1,2,6,3,0,0,0,0,0,9
"100942392014",2014,2,2,1,1,7,3,0,0,0,0,0,9
"100942392014",2014,2,3,2,1,4,3,0,0,1,0,0,9
"100942392014",2014,2,4,2,1,3,3,0,0,2,0,0,9
"100942552014",2014,2,1,1,2,8,3,0,0,0,0,0,9
"100943002014",2014,1,1,3,1,6,3,5,1,0,0,0,0
"100943412014",2014,1,1,1,2,7,3,0,0,0,0,0,9
"100943412014",2014,2,2,1,2,6,3,0,0,0,0,0,9
"100943612014",2014,2,1,1,2,5,3,0,0,0,0,0,5
"100943782014",2014,2,1,1,1,6,2,0,0,0,0,0,5
"100944632014",2014,1,1,3,1,6,3,5,1,0,0,0,0
"100944742014",2014,1,1,1,1,7,3,0,0,0,0,0,9
"100944792014",2014,2,1,1,1,8,3,0,0,0,0,0,9
"100945192014",2014,2,1,1,1,9,2,0,0,0,0,0,5
"100945252014",2014,1,1,1,1,6,3,0,0,0,0,0,9
"100945252014",2014,1,3,2,1,6,3,0,0,2,0,0,9
"100945252014",2014,2,2,1,2,8,3,0,0,0,0,0,14
"100945252014",2014,2,4,2,1,6,3,0,0,1,0,0,14
"100945642014",2014,3,1,2,2,5,3,0,0,1,0,0,9
"100945642014",2014,4,2,2,2,6,3,0,0,2,0,0,9
"100945662014",2014,1,2,2,2,6,3,0,0,1,0,0,9
"100945662014",2014,2,1,1,2,8,3,0,0,0,0,0,9
"100945662014",2014,2,3,2,1,8,3,0,0,1,0,0,9
"100945812014",2014,2,1,2,2,3,3,0,0,2,0,0,9
"100945972014",2014,2,1,1,2,6,2,0,0,0,0,0,9
"100945972014",2014,2,2,2,2,6,3,0,0,1,0,0,9
"100946742014",2014,1,1,1,1,6,3,0,0,0,0,0,9
"100946742014",2014,1,3,2,1,6,3,0,0,1,0,0,9
"100946742014",2014,2,2,1,1,5,3,0,0,0,0,0,9
"100946822014",2014,2,1,1,2,5,3,0,0,0,0,0,3
"100947002014",2014,1,1,1,1,7,1,0,0,0,0,0,3
"100947682014",2014,1,1,3,1,2,3,5,3,0,0,0,0
"100947752014",2014,3,1,1,2,7,3,0,0,0,0,0,9
"100947982014",2014,1,1,1,1,5,2,0,0,0,0,0,3
"100948052014",2014,2,1,1,1,7,3,0,0,0,0,0,9
"100948052014",2014,2,2,2,1,2,3,0,0,2,0,0,9
"100948082014",2014,1,1,1,1,8,2,0,0,0,0,0,5
"100948232014",2014,1,1,3,2,5,2,1,4,0,0,0,0
"100948562014",2014,1,1,1,2,8,3,0,0,0,0,0,9
"100948562014",2014,2,2,2,1,10,3,0,0,1,0,0,8
"100949532014",2014,2,1,1,1,6,3,0,0,0,0,0,8
"100949532014",2014,2,2,2,1,5,3,0,0,2,0,0,8
"100950482014",2014,2,1,1,1,7,3,0,0,0,0,0,9
"100950552014",2014,1,1,1,2,8,3,0,0,0,0,0,9
"100950852014",2014,1,1,1,2,4,2,0,0,0,0,0,9
"100951412014",2014,1,1,3,1,4,3,8,1,0,0,0,0
"100951442014",2014,1,1,3,1,5,2,5,2,0,0,0,0
"100951452014",2014,1,1,3,2,6,3,8,2,0,0,0,0
"100951462014",2014,1,1,3,1,8,3,8,1,0,0,0,0
"100951632014",2014,1,1,1,1,4,3,0,0,0,0,0,9
"100951632014",2014,1,2,2,1,4,3,0,0,1,0,0,9
"100951632014",2014,1,3,2,2,3,3,0,0,2,0,0,9
"100951632014",2014,1,4,2,2,4,3,0,0,2,0,0,9
"100951682014",2014,1,1,1,1,4,3,0,0,0,0,0,5
"100951682014",2014,1,2,3,2,9,3,5,3,0,0,0,0
"100951782014",2014,2,1,1,1,6,2,0,0,0,0,0,3
"100953682014",2014,2,1,1,1,11,3,0,0,0,0,0,19
"100954902014",2014,2,1,3,1,5,3,8,3,0,0,0,0
"100955102014",2014,2,1,2,1,7,3,0,0,0,0,0,4
"100955152014",2014,1,1,1,1,7,3,0,0,0,0,0,9
"100955672014",2014,2,1,2,1,4,3,0,0,1,0,0,9
"101815062014",2014,2,1,2,1,5,2,0,0,1,0,0,9
"101815312014",2014,1,1,1,2,9,3,0,0,0,0,0,9
"101815822014",2014,1,1,2,2,4,3,0,0,2,0,0,9
"101816442014",2014,1,1,1,2,5,3,0,0,0,0,0,9
"101816442014",2014,2,2,1,1,8,3,0,0,0,0,0,9
"101817742014",2014,1,1,1,1,7,3,0,0,0,0,0,5
"101822112014",2014,3,1,1,2,5,3,0,0,0,0,0,9
"101822922014",2014,2,1,1,2,8,3,0,0,0,0,0,9
"101823212014",2014,1,1,1,2,8,3,0,0,0,0,0,9
"101823252014",2014,1,1,2,1,2,3,0,0,2,0,0,9
"101823492014",2014,1,1,1,1,5,3,0,0,0,0,0,9
"101824922014",2014,1,1,1,1,5,3,0,0,0,0,0,9
"101825492014",2014,2,1,1,2,9,2,0,0,0,0,0,9
"101826602014",2014,1,1,1,1,7,3,0,0,0,0,0,9
"101827422014",2014,2,1,1,2,4,3,0,0,0,0,0,9
"101827422014",2014,2,2,2,2,4,3,0,0,1,0,0,9
"101827442014",2014,2,1,1,1,7,3,0,0,0,0,0,1
"101828262014",2014,2,1,1,1,8,3,0,0,0,0,0,1
"101828292014",2014,2,1,1,1,7,3,0,0,0,0,0,1
"101828502014",2014,1,1,3,1,4,2,10,4,0,0,0,0
"101830312014",2014,3,1,1,2,4,3,0,0,0,0,0,9
"101830432014",2014,2,1,1,1,7,3,0,0,0,0,0,9
"101832982014",2014,3,1,1,2,4,3,0,0,0,0,0,9
"101833382014",2014,2,1,1,2,9,3,0,0,0,0,0,9
"101834002014",2014,1,1,1,1,8,2,0,0,0,0,0,9
"101834642014",2014,2,1,1,1,4,3,0,0,0,0,0,1
"101835872014",2014,1,1,1,1,4,3,0,0,0,0,0,9
"101835872014",2014,1,2,2,2,4,3,0,0,1,0,0,9
"101835912014",2014,1,1,1,1,4,3,0,0,0,0,0,4
"101837002014",2014,1,1,3,2,3,3,5,2,0,0,0,0
"101837062014",2014,2,1,1,2,5,3,0,0,0,0,0,9
"101837062014",2014,2,2,2,2,8,3,0,0,2,0,0,9
"101837062014",2014,2,3,2,2,6,3,0,0,2,0,0,9
"101837072014",2014,1,1,1,1,5,3,0,0,0,0,0,1
"101837462014",2014,1,1,1,1,4,3,0,0,0,0,0,4
"101840842014",2014,1,1,1,2,9,3,0,0,0,0,0,9
"101840842014",2014,2,2,1,2,7,3,0,0,0,0,0,9
"101841192014",2014,2,1,1,1,6,3,0,0,0,0,0,2
"101842292014",2014,1,1,2,2,6,3,0,0,0,3,0,11
"101843152014",2014,1,1,3,1,3,2,1,1,0,0,0,0
"101845002014",2014,2,1,1,1,6,2,0,0,0,0,0,1
"101845982014",2014,1,1,1,1,10,2,0,0,0,0,0,20
"101845982014",2014,2,2,1,1,6,3,0,0,0,0,0,21
"101848932014",2014,2,1,1,1,8,3,0,0,0,0,0,9
"101849662014",2014,1,1,3,2,6,2,4,1,0,0,0,0
"101849692014",2014,2,1,1,1,4,3,0,0,0,0,0,1
"101850682014",2014,2,1,1,1,11,3,0,0,0,0,0,9
"101851922014",2014,2,1,1,1,7,3,0,0,0,0,0,5
"101852322014",2014,1,1,2,2,5,3,0,0,2,0,0,9
"101852322014",2014,3,2,2,1,6,3,0,0,1,0,0,9
"101853072014",2014,2,1,1,1,9,3,0,0,0,0,0,1
"101853602014",2014,5,1,1,2,6,3,0,0,0,0,0,9
"101853622014",2014,2,1,2,2,8,3,0,0,1,0,0,9
"101854162014",2014,1,1,1,2,8,3,0,0,0,0,0,9
"101854162014",2014,1,2,2,1,10,2,0,0,1,0,0,9
"101854302014",2014,1,1,1,1,9,3,0,0,0,0,0,9
"101854302014",2014,1,2,2,2,9,3,0,0,1,0,0,9
"101854602014",2014,2,1,1,1,2,3,0,0,0,0,0,1
"101854632014",2014,1,1,3,1,6,3,10,1,0,0,0,0
"101854742014",2014,1,1,1,1,6,3,0,0,0,0,0,9
