AREFNO,date,month,day,hour,mode,severity,light,sex,ageband,area_name,long,lat
201606F014821,2016-04-30,Apr,Sat,17,Pedestrian,Fatal,Daylight,Male,50-54,Salford,-2.277809,53.500281
201606F014823,2016-04-11,Apr,Mon,10,Car,Slight,Daylight,Male,40-44,Salford,-2.26504,53.483294
201606F014823,2016-04-11,Apr,Mon,10,Car,Slight,Daylight,Female,35-39,Salford,-2.26504,53.483294
201606F014847,2016-04-11,Apr,Mon,15,Pedestrian,Slight,Daylight,Female,10-14,Salford,-2.334964,53.521752
201606F014866,2016-04-27,Apr,Wed,22,Pedal Cycle,Slight,Dark,Male,15-19,Salford,-2.434064,53.43045
201606F014911,2016-04-20,Apr,Wed,15,Pedal Cycle,Serious,Daylight,Female,40-44,Salford,-2.33311,53.508463
201606F014969,2016-04-21,Apr,Thu,17,Pedestrian,Slight,Daylight,Female,5-9,Salford,-2.359418,53.491929
201606F015048,2016-04-29,Apr,Fri,15,Pedestrian,Serious,Daylight,Male,0-4,Salford,-2.256594,53.484706
201606F015107,2016-04-27,Apr,Wed,15,Pedestrian,Slight,Daylight,Male,5-9,Salford,-2.310827,53.4882
201606F015108,2016-05-03,May,Tue,7,Car,Slight,Daylight,Male,25-29,Salford,-2.345201,53.482245
201606F015190,2016-04-30,Apr,Sat,11,Car,Slight,Daylight,Male,55-59,Salford,-2.338437,53.503297
201606F015252,2016-04-08,Apr,Fri,10,Pedestrian,Slight,Daylight,Female,60-64,Salford,-2.424136,53.440157
201606F015318,2016-05-08,May,Sun,23,Taxi,Slight,Dark,Male,35-39,Salford,-2.423702,53.531088
201606F015318,2016-05-08,May,Sun,23,Taxi,Slight,Dark,Male,55-59,Salford,-2.423702,53.531088
201606F015430,2016-05-04,May,Wed,8,Pedal Cycle,Serious,Daylight,Male,55-59,Salford,-2.327665,53.51601
201606F015438,2016-05-02,May,Mon,8,Car,Slight,Daylight,Male,20-24,Salford,-2.285259,53.491589
201606F015438,2016-05-02,May,Mon,8,Car,Slight,Daylight,Female,15-19,Salford,-2.285259,53.491589
201606F015478,2016-05-07,May,Sat,17,Pedestrian,Slight,Daylight,Female,10-14,Salford,-2.321013,53.493854
201606F015492,2016-05-09,May,Mon,17,Pedal Cycle,Serious,Daylight,Male,45-49,Salford,-2.309083,53.482622
201606F015537,2016-05-12,May,Thu,11,Pedal Cycle,Serious,Daylight,Male,30-34,Salford,-2.355688,53.474879
201606F015539,2016-05-07,May,Sat,19,Pedestrian,Slight,Daylight,Male,20-24,Salford,-2.267308,53.479685
201606F015550,2016-05-18,May,Wed,15,Car,Slight,Daylight,Female,15-19,Salford,-2.32073,53.492353
201606F015550,2016-05-18,May,Wed,15,Car,Slight,Daylight,Female,55-59,Salford,-2.32073,53.492353
201606F015950,2016-05-25,May,Wed,17,Powered 2 Wheeler,Slight,Daylight,Male,20-24,Salford,-2.250616,53.485537
201606F015984,2016-05-19,May,Thu,20,Powered 2 Wheeler,Slight,Daylight,Male,20-24,Salford,-2.353482,53.477744
201606F015987,2016-05-14,May,Sat,10,Powered 2 Wheeler,Slight,Daylight,Male,15-19,Salford,-2.414619,53.450698
201606F016055,2016-06-02,Jun,Thu,3,Car,Serious,Dark,Male,15-19,Salford,-2.336238,53.488365
201606F016135,2016-04-01,Apr,Fri,6,Pedal Cycle,Slight,Dark,Male,35-39,Salford,-2.284836,53.491509
201606F016201,2016-05-12,May,Thu,19,Car,Slight,Daylight,Female,40-44,Salford,-2.423246,53.444529
201606F016201,2016-05-12,May,Thu,19,Car,Slight,Daylight,Female,10-14,Salford,-2.423246,53.444529
201606F016201,2016-05-12,May,Thu,19,Car,Slight,Daylight,Male,30-34,Salford,-2.423246,53.444529
201606F016201,2016-05-12,May,Thu,19,Car,Slight,Daylight,Female,30-34,Salford,-2.423246,53.444529
201606F016201,2016-05-12,May,Thu,19,Car,Slight,Daylight,Female,10-14,Salford,-2.423246,53.444529
201606F016216,2016-05-29,May,Sun,15,Pedestrian,Slight,Daylight,Male,5-9,Salford,-2.423508,53.523808
201606F016302,2016-05-09,May,Mon,19,Pedestrian,Slight,Daylight,Male,30-34,Salford,-2.29671,53.488865
201606F016472,2016-05-20,May,Fri,12,Car,Slight,Daylight,Female,25-29,Salford,-2.359418,53.491956
201606F016558,2016-06-06,Jun,Mon,8,Powered 2 Wheeler,Slight,Daylight,Male,15-19,Salford,-2.331785,53.518291
201606F016607,2016-06-04,Jun,Sat,13,Pedal Cycle,Serious,Daylight,Male,55-59,Salford,-2.25268,53.510763
201606F016689,2016-06-01,Jun,Wed,18,Pedal Cycle,Serious,Daylight,Female,25-29,Salford,-2.255044,53.487559
201606F016709,2016-05-28,May,Sat,14,Car,Slight,Daylight,Female,55-59,Salford,-2.344607,53.479586
201606F016709,2016-05-28,May,Sat,14,Car,Slight,Daylight,Male,45-49,Salford,-2.344607,53.479586
201606F016709,2016-05-28,May,Sat,14,Car,Slight,Daylight,Female,45-49,Salford,-2.344607,53.479586
201606F016746,2016-06-01,Jun,Wed,21,Car,Slight,Daylight,Male,15-19,Salford,-2.411801,53.52979
201606F016746,2016-06-01,Jun,Wed,21,Car,Slight,Daylight,Male,25-29,Salford,-2.411801,53.52979
201606F016746,2016-06-01,Jun,Wed,21,Car,Slight,Daylight,Male,20-24,Salford,-2.411801,53.52979
201606F016843,2016-06-06,Jun,Mon,15,Pedal Cycle,Slight,Daylight,Male,40-44,Salford,-2.27542,53.49217
201606F016856,2016-06-14,Jun,Tue,8,Powered 2 Wheeler,Slight,Daylight,Male,25-29,Salford,-2.327076,53.502259
201606F016934,2016-06-10,Jun,Fri,22,Pedal Cycle,Slight,Dark,Male,10-14,Salford,-2.30728,53.485467
201606F016955,2016-06-07,Jun,Tue,18,Pedal Cycle,Slight,Daylight,Male,50-54,Salford,-2.249361,53.484811
201606F017061,2016-06-23,Jun,Thu,12,Goods Vehicle,Slight,Daylight,Male,25-29,Salford,-2.256948,53.500831
201606F017099,2016-06-26,Jun,Sun,0,Pedestrian,Serious,Dark,Female,70-74,Salford,-2.394944,53.522719
201606F017120,2016-06-09,Jun,Thu,18,Pedal Cycle,Slight,Daylight,Female,50-54,Salford,-2.279192,53.483514
201606F017139,2016-06-03,Jun,Fri,23,Goods Vehicle,Slight,Dark,Male,65-69,Salford,-2.34839,53.501669
201606F017220,2016-06-15,Jun,Wed,16,Car,Slight,Daylight,Female,30-34,Salford,-2.343703,53.483247
201606F017263,2016-06-20,Jun,Mon,19,Car,Slight,Daylight,Male,40-44,Salford,-2.285695,53.491552
201606F017263,2016-06-20,Jun,Mon,19,Car,Slight,Daylight,Female,20-24,Salford,-2.285695,53.491552
201606F017298,2016-06-29,Jun,Wed,8,Pedestrian,Serious,Daylight,Male,10-14,Salford,-2.389993,53.517351
201606F017554,2016-06-27,Jun,Mon,15,Car,Slight,Daylight,Female,35-39,Salford,-2.257981,53.502087
201606F017594,2016-06-24,Jun,Fri,18,Pedestrian,Slight,Daylight,Male,10-14,Salford,-2.42968,53.524083
201606F017599,2016-06-17,Jun,Fri,12,Pedestrian,Slight,Daylight,Female,5-9,Salford,-2.259975,53.510145
201606F017627,2016-07-01,Jul,Fri,8,Car,Slight,Daylight,Female,20-24,Salford,-2.413463,53.440204
201606F017870,2016-07-01,Jul,Fri,12,Car,Slight,Daylight,Female,60-64,Salford,-2.335716,53.510011
201606F017923,2016-06-28,Jun,Tue,8,Pedal Cycle,Serious,Daylight,Male,55-59,Salford,-2.259471,53.504241
201606F017963,2016-07-06,Jul,Wed,9,Pedal Cycle,Slight,Daylight,Male,20-24,Salford,-2.26267,53.509555
201606F018046,2016-07-06,Jul,Wed,20,Powered 2 Wheeler,Serious,Daylight,Male,30-34,Salford,-2.409203,53.526312
201606F018055,2016-07-08,Jul,Fri,21,Car,Slight,Dark,Female,15-19,Salford,-2.396768,53.519379
201606F018055,2016-07-08,Jul,Fri,21,Car,Slight,Dark,Male,25-29,Salford,-2.396768,53.519379
201606F018055,2016-07-08,Jul,Fri,21,Car,Slight,Dark,Female,40-44,Salford,-2.396768,53.519379
201606F018104,2016-06-14,Jun,Tue,19,Car,Slight,Daylight,Female,25-29,Salford,-2.351394,53.516752
201606F018137,2016-07-13,Jul,Wed,17,Powered 2 Wheeler,Serious,Daylight,Male,45-49,Salford,-2.255977,53.499745
201606F018174,2016-07-06,Jul,Wed,14,Car,Slight,Daylight,Female,65-69,Salford,-2.352837,53.476218
201606F018174,2016-07-06,Jul,Wed,14,Car,Slight,Daylight,Female,30-34,Salford,-2.352837,53.476218
201606F018174,2016-07-06,Jul,Wed,14,Car,Slight,Daylight,Male,30-34,Salford,-2.352837,53.476218
201606F018177,2016-07-06,Jul,Wed,9,Pedal Cycle,Slight,Daylight,Male,35-39,Salford,-2.26267,53.509537
201606F018241,2016-07-14,Jul,Thu,20,Pedal Cycle,Slight,Daylight,Male,25-29,Salford,-2.400536,53.530278
201606F018278,2016-07-15,Jul,Fri,22,Powered 2 Wheeler,Slight,Dark,Male,20-24,Salford,-2.278059,53.473863
201606F018375,2016-06-11,Jun,Sat,13,Car,Slight,Daylight,Male,45-49,Salford,-2.313069,53.508158
201606F018375,2016-06-11,Jun,Sat,13,Car,Slight,Daylight,Female,0-4,Salford,-2.313069,53.508158
201606F018400,2016-07-16,Jul,Sat,15,Car,Slight,Daylight,Female,55-59,Salford,-2.310193,53.492264
201606F018462,2016-07-14,Jul,Thu,17,Car,Slight,Daylight,Male,45-49,Salford,-2.262178,53.498132
201606F018462,2016-07-14,Jul,Thu,17,Car,Slight,Daylight,Male,25-29,Salford,-2.262178,53.498132
201606F018462,2016-07-14,Jul,Thu,17,Car,Slight,Daylight,Male,15-19,Salford,-2.262178,53.498132
201606F018462,2016-07-14,Jul,Thu,17,Car,Slight,Daylight,Male,20-24,Salford,-2.262178,53.498132
201606F018462,2016-07-14,Jul,Thu,17,Car,Slight,Daylight,Male,45-49,Salford,-2.262178,53.498132
201606F018690,2016-07-27,Jul,Wed,10,Car,Slight,Daylight,Male,30-34,Salford,-2.344074,53.504971
201606F018690,2016-07-27,Jul,Wed,10,Car,Slight,Daylight,Female,5-9,Salford,-2.344074,53.504971
201606F018873,2016-07-20,Jul,Wed,18,Pedestrian,Fatal,Daylight,Female,75-79,Salford,-2.340915,53.50392
201606F019062,2016-07-27,Jul,Wed,13,Car,Slight,Daylight,Female,40-44,Salford,-2.345011,53.505238
201606F019062,2016-07-27,Jul,Wed,13,Car,Slight,Daylight,Female,30-34,Salford,-2.345011,53.505238
201606F019065,2016-08-15,Aug,Mon,14,Powered 2 Wheeler,Serious,Daylight,Male,15-19,Salford,-2.320862,53.483904
201606F019065,2016-08-15,Aug,Mon,14,Powered 2 Wheeler,Serious,Daylight,Male,15-19,Salford,-2.320862,53.483904
201606F019212,2016-08-07,Aug,Sun,9,Car,Slight,Daylight,Male,90+,Salford,-2.353671,53.522174
201606F019270,2016-08-12,Aug,Fri,16,Pedal Cycle,Slight,Daylight,Male,15-19,Salford,-2.283173,53.493077
201606F019342,2016-08-06,Aug,Sat,22,Car,Slight,Dark,Male,10-14,Salford,-2.257839,53.508496
201606F019353,2016-08-06,Aug,Sat,19,Pedestrian,Slight,Daylight,Female,5-9,Salford,-2.295834,53.484256
201606F019379,2016-07-29,Jul,Fri,13,Pedal Cycle,Serious,Daylight,Male,30-34,Salford,-2.309708,53.477389
201606F019437,2016-08-16,Aug,Tue,23,Car,Slight,Dark,Male,25-29,Salford,-2.442581,53.457816
201606F019437,2016-08-16,Aug,Tue,23,Car,Slight,Dark,Male,25-29,Salford,-2.442581,53.457816
201606F019437,2016-08-16,Aug,Tue,23,Car,Slight,Dark,Male,25-29,Salford,-2.442581,53.457816
201606F019446,2016-08-16,Aug,Tue,17,Goods Vehicle,Slight,Daylight,Male,50-54,Salford,-2.287916,53.492248
201606F019476,2016-08-05,Aug,Fri,12,Car,Slight,Daylight,Male,80-84,Salford,-2.337939,53.514643
201606F019476,2016-08-05,Aug,Fri,12,Car,Slight,Daylight,Male,20-24,Salford,-2.337939,53.514643
201606F019476,2016-08-05,Aug,Fri,12,Car,Slight,Daylight,Female,20-24,Salford,-2.337939,53.514643
201606F019476,2016-08-05,Aug,Fri,12,Car,Slight,Daylight,Male,35-39,Salford,-2.337939,53.514643
201606F019476,2016-08-05,Aug,Fri,12,Car,Slight,Daylight,Male,30-34,Salford,-2.337939,53.514643
201606F019476,2016-08-05,Aug,Fri,12,Car,Slight,Daylight,Male,45-49,Salford,-2.337939,53.514643
201606F019477,2016-08-10,Aug,Wed,8,Pedestrian,Slight,Daylight,Female,60-64,Salford,-2.423974,53.53115
201606F019530,2016-08-23,Aug,Tue,22,Pedal Cycle,Slight,Dark,Male,15-19,Salford,-2.26759,53.495747
201606F019646,2016-08-16,Aug,Tue,21,Pedestrian,Slight,Dark,Female,55-59,Salford,-2.278291,53.513924
201606F019664,2016-08-17,Aug,Wed,8,Pedal Cycle,Serious,Daylight,Male,15-19,Salford,-2.252296,53.484104
201606F019757,2016-08-18,Aug,Thu,15,Car,Slight,Daylight,Male,15-19,Salford,-2.310879,53.501494
201606F019757,2016-08-18,Aug,Thu,15,Car,Slight,Daylight,Female,70-74,Salford,-2.310879,53.501494
201606F019757,2016-08-18,Aug,Thu,15,Car,Slight,Daylight,Female,15-19,Salford,-2.310879,53.501494
201606F019872,2016-08-26,Aug,Fri,2,Pedestrian,Serious,Dark,Male,50-54,Salford,-2.285145,53.497198
201606F019905,2016-08-25,Aug,Thu,21,Car,Slight,Dark,Female,40-44,Salford,-2.282648,53.479748
201606F020077,2016-09-07,Sep,Wed,16,Pedal Cycle,Slight,Daylight,Male,50-54,Salford,-2.399246,53.526265
201606F020145,2016-09-03,Sep,Sat,19,Pedestrian,Slight,Dark,Male,50-54,Salford,-2.324097,53.489117
201606F020188,2016-09-07,Sep,Wed,21,Pedestrian,Serious,Dark,Male,45-49,Salford,-2.270797,53.516539
201606F020359,2016-09-09,Sep,Fri,20,Powered 2 Wheeler,Slight,Dark,Female,20-24,Salford,-2.257384,53.483275
201606F020368,2016-09-16,Sep,Fri,11,Pedestrian,Serious,Daylight,Female,55-59,Salford,-2.34271,53.487205
201606F020400,2016-09-02,Sep,Fri,7,Powered 2 Wheeler,Serious,Daylight,Male,30-34,Salford,-2.393565,53.466662
201606F020439,2016-09-12,Sep,Mon,13,Car,Slight,Daylight,Female,20-24,Salford,-2.250883,53.507693
201606F020493,2016-09-01,Sep,Thu,19,Pedestrian,Serious,Dark,Male,5-9,Salford,-2.260576,53.502378
201606F020585,2016-09-10,Sep,Sat,8,Pedal Cycle,Slight,Daylight,Male,30-34,Salford,-2.421582,53.496939
201606F020705,2016-09-17,Sep,Sat,22,Powered 2 Wheeler,Serious,Dark,Male,35-39,Salford,-2.255559,53.485427
201606F021180,2016-09-27,Sep,Tue,17,Pedal Cycle,Slight,Daylight,Female,20-24,Salford,-2.257158,53.483276
201606F021187,2016-09-30,Sep,Fri,18,Powered 2 Wheeler,Serious,Daylight,Male,25-29,Salford,-2.283069,53.479613
201606F021278,2016-09-27,Sep,Tue,13,Powered 2 Wheeler,Slight,Daylight,Male,15-19,Salford,-2.294881,53.488096
201606F021392,2016-09-29,Sep,Thu,11,Powered 2 Wheeler,Slight,Daylight,Male,15-19,Salford,-2.270604,53.483866
201606F021424,2016-09-22,Sep,Thu,9,Pedal Cycle,Slight,Daylight,Female,40-44,Salford,-2.26267,53.509546
201606F021465,2016-10-08,Oct,Sat,13,Pedal Cycle,Slight,Daylight,Male,30-34,Salford,-2.421996,53.45505
201606F021498,2016-10-04,Oct,Tue,8,Pedal Cycle,Slight,Daylight,Male,10-14,Salford,-2.397369,53.520707
201606F021530,2016-10-09,Oct,Sun,21,Car,Slight,Dark,Female,25-29,Salford,-2.27498,53.477681
201606F021530,2016-10-09,Oct,Sun,21,Car,Slight,Dark,Female,25-29,Salford,-2.27498,53.477681
201606F021624,2016-10-12,Oct,Wed,7,Pedal Cycle,Slight,Daylight,Male,25-29,Salford,-2.30232,53.510612
201606F021626,2016-10-22,Oct,Sat,19,Pedestrian,Fatal,Dark,Male,85-89,Salford,-2.341531,53.505617
201606F021735,2016-10-25,Oct,Tue,6,Goods Vehicle,Slight,Dark,Male,40-44,Salford,-2.355153,53.508175
201606F021735,2016-10-25,Oct,Tue,6,Car,Slight,Dark,Male,60-64,Salford,-2.355153,53.508175
201606F021793,2016-10-17,Oct,Mon,19,Pedal Cycle,Slight,Dark,Female,30-34,Salford,-2.428359,53.437922
201606F021801,2016-10-04,Oct,Tue,7,Goods Vehicle,Slight,Daylight,Male,35-39,Salford,-2.331173,53.48428
201606F021823,2016-10-15,Oct,Sat,14,Car,Slight,Daylight,Male,45-49,Salford,-2.329742,53.509713
201606F021823,2016-10-15,Oct,Sat,14,Car,Slight,Daylight,Female,20-24,Salford,-2.329742,53.509713
201606F021941,2016-10-25,Oct,Tue,13,Pedal Cycle,Slight,Daylight,Male,60-64,Salford,-2.308918,53.50966
201606F022068,2016-10-22,Oct,Sat,18,Powered 2 Wheeler,Serious,Dark,Male,40-44,Salford,-2.271419,53.477024
201606F022170,2016-10-25,Oct,Tue,10,Pedal Cycle,Serious,Daylight,Male,35-39,Salford,-2.286735,53.475891
201606F022188,2016-09-19,Sep,Mon,8,Pedal Cycle,Slight,Daylight,Female,20-24,Salford,-2.28222,53.490239
201606F022336,2016-10-07,Oct,Fri,21,Pedestrian,Serious,Dark,Male,55-59,Salford,-2.28823,53.498593
201606F022430,2016-11-08,Nov,Tue,16,Pedestrian,Serious,Dark,Male,10-14,Salford,-2.416477,53.535931
201606F022507,2016-11-03,Nov,Thu,16,Powered 2 Wheeler,Serious,Dark,Male,20-24,Salford,-2.288821,53.512272
201606F022542,2016-11-09,Nov,Wed,13,Car,Slight,Daylight,Female,25-29,Salford,-2.342283,53.505381
201606F022731,2016-11-06,Nov,Sun,1,Car,Slight,Dark,Male,55-59,Salford,-2.423175,53.503944
201606F022736,2016-11-10,Nov,Thu,3,Car,Slight,Dark,Male,40-44,Salford,-2.359639,53.480647
201606F022736,2016-11-10,Nov,Thu,3,Car,Serious,Dark,Male,25-29,Salford,-2.359639,53.480647
201606F022736,2016-11-10,Nov,Thu,3,Car,Slight,Dark,Male,25-29,Salford,-2.359639,53.480647
201606F022760,2016-11-02,Nov,Wed,15,Pedestrian,Serious,Daylight,Female,20-24,Salford,-2.282121,53.482204
201606F022760,2016-11-02,Nov,Wed,15,Pedestrian,Serious,Daylight,Female,65-69,Salford,-2.282121,53.482204
201606F022760,2016-11-02,Nov,Wed,15,Pedestrian,Slight,Daylight,Female,40-44,Salford,-2.282121,53.482204
201606F022963,2016-11-03,Nov,Thu,16,Pedestrian,Slight,Dark,Female,35-39,Salford,-2.340181,53.512101
201606F022997,2016-10-24,Oct,Mon,14,Car,Slight,Daylight,Male,60-64,Salford,-2.412344,53.442796
201606F022997,2016-10-24,Oct,Mon,14,Car,Slight,Daylight,Male,65-69,Salford,-2.412344,53.442796
201606F023072,2016-11-18,Nov,Fri,23,Pedestrian,Serious,Dark,Female,35-39,Salford,-2.26715,53.49528
201606F023138,2016-11-17,Nov,Thu,17,Car,Slight,Dark,Female,50-54,Salford,-2.319057,53.494407
201606F023138,2016-11-17,Nov,Thu,17,Car,Slight,Dark,Female,30-34,Salford,-2.319057,53.494407
201606F023138,2016-11-17,Nov,Thu,17,Car,Slight,Dark,Female,10-14,Salford,-2.319057,53.494407
201606F023154,2016-11-18,Nov,Fri,21,Pedestrian,Serious,Dark,Male,30-34,Salford,-2.331451,53.518049
201606F023195,2016-10-27,Oct,Thu,13,Pedestrian,Serious,Daylight,Male,35-39,Salford,-2.248423,53.484166
201606F023257,2016-11-17,Nov,Thu,17,Powered 2 Wheeler,Slight,Dark,Male,15-19,Salford,-2.38995,53.511015
201606F023357,2016-11-11,Nov,Fri,6,Pedestrian,Slight,Dark,Female,55-59,Salford,-2.277354,53.485927
201606F023361,2016-11-09,Nov,Wed,16,Other Vehicle,Slight,Dark,Male,30-34,Salford,-2.261066,53.498701
201606F023474,2016-11-27,Nov,Sun,5,Taxi,Slight,Dark,Female,15-19,Salford,-2.410114,53.455038
201606F023474,2016-11-27,Nov,Sun,5,Taxi,Slight,Dark,Male,35-39,Salford,-2.410114,53.455038
201606F023488,2016-10-12,Oct,Wed,13,Car,Serious,Daylight,Female,85-89,Salford,-2.415048,53.502364
201606F023521,2016-11-01,Nov,Tue,13,Car,Slight,Daylight,Female,30-34,Salford,-2.342283,53.505372
201606F023607,2016-11-22,Nov,Tue,19,Pedal Cycle,Slight,Dark,Male,15-19,Salford,-2.377509,53.497383
201606F023665,2016-11-28,Nov,Mon,14,Car,Slight,Daylight,Male,45-49,Salford,-2.355748,53.503643
201606F023665,2016-11-28,Nov,Mon,14,Car,Slight,Daylight,Female,50-54,Salford,-2.355748,53.503643
201606F023845,2016-12-02,Dec,Fri,18,Bus or Coach,Slight,Dark,Female,20-24,Salford,-2.318022,53.503057
201606F023845,2016-12-02,Dec,Fri,18,Bus or Coach,Slight,Dark,Female,40-44,Salford,-2.318022,53.503057
201606F023845,2016-12-02,Dec,Fri,18,Car,Slight,Dark,Male,30-34,Salford,-2.318022,53.503057
201606F023845,2016-12-02,Dec,Fri,18,Car,Slight,Dark,Female,30-34,Salford,-2.318022,53.503057
201606F023864,2016-11-23,Nov,Wed,19,Car,Slight,Dark,Male,50-54,Salford,-2.41296,53.537301
201606F023949,2016-11-17,Nov,Thu,16,Car,Slight,Dark,Female,30-34,Salford,-2.283029,53.469168
201606F023961,2016-11-26,Nov,Sat,15,Goods Vehicle,Slight,Daylight,Female,10-14,Salford,-2.281314,53.494538
201606F024046,2016-11-29,Nov,Tue,7,Pedestrian,Slight,Daylight,Male,40-44,Salford,-2.324221,53.521242
201606F024059,2016-11-24,Nov,Thu,18,Car,Slight,Dark,Female,35-39,Salford,-2.259513,53.491378
201606F024071,2016-11-13,Nov,Sun,18,Car,Slight,Dark,Female,25-29,Salford,-2.267418,53.499693
201606F024095,2016-11-25,Nov,Fri,6,Car,Slight,Dark,Female,30-34,Salford,-2.421539,53.533631
201606F024119,2016-12-06,Dec,Tue,14,Pedestrian,Serious,Daylight,Male,35-39,Salford,-2.291313,53.488752
201606F024138,2016-11-30,Nov,Wed,11,Goods Vehicle,Slight,Daylight,Male,20-24,Salford,-2.277037,53.485919
201606F024138,2016-11-30,Nov,Wed,11,Car,Slight,Daylight,Male,35-39,Salford,-2.277037,53.485919
201606F024138,2016-11-30,Nov,Wed,11,Car,Slight,Daylight,Male,35-39,Salford,-2.277037,53.485919
201606F024271,2016-12-13,Dec,Tue,7,Pedestrian,Slight,Daylight,Male,10-14,Salford,-2.394645,53.518091
201606F024293,2016-12-05,Dec,Mon,15,Pedestrian,Slight,Daylight,Male,10-14,Salford,-2.269279,53.515024
201606F024296,2016-12-05,Dec,Mon,8,Pedal Cycle,Slight,Daylight,Male,15-19,Salford,-2.328607,53.511046
201606F024309,2016-12-04,Dec,Sun,11,Pedal Cycle,Slight,Daylight,Male,30-34,Salford,-2.268394,53.47988
201606F024311,2016-12-02,Dec,Fri,10,Car,Serious,Daylight,Female,70-74,Salford,-2.403752,53.517827
201606F024311,2016-12-02,Dec,Fri,10,Car,Slight,Daylight,Male,20-24,Salford,-2.403752,53.517827
201606F024385,2016-12-04,Dec,Sun,15,Pedestrian,Serious,Daylight,Female,5-9,Salford,-2.410464,53.510128
201606F024397,2016-12-01,Dec,Thu,8,Pedestrian,Serious,Daylight,Male,50-54,Salford,-2.334504,53.486356
201606F024448,2016-12-05,Dec,Mon,13,Car,Slight,Daylight,Male,60-64,Salford,-2.409476,53.507695
201606F024505,2016-12-07,Dec,Wed,8,Car,Slight,Daylight,Female,10-14,Salford,-2.351707,53.507187
201606F024508,2016-12-06,Dec,Tue,18,Car,Slight,Dark,Female,60-64,Salford,-2.352935,53.491642
201606F024516,2016-12-07,Dec,Wed,16,Pedestrian,Slight,Dark,Female,80-84,Salford,-2.291267,53.471036
201606F024516,2016-12-07,Dec,Wed,16,Pedestrian,Slight,Dark,Female,55-59,Salford,-2.291267,53.471036
201606F024541,2016-12-08,Dec,Thu,19,Pedestrian,Serious,Dark,Male,45-49,Salford,-2.267065,53.479434
201606F024557,2016-12-08,Dec,Thu,17,Pedestrian,Slight,Dark,Female,25-29,Salford,-2.249399,53.486123
201606F024574,2016-12-10,Dec,Sat,17,Pedestrian,Serious,Dark,Female,75-79,Salford,-2.354575,53.482334
201606F024590,2016-12-03,Dec,Sat,12,Car,Slight,Daylight,Male,30-34,Salford,-2.357192,53.481697
201606F024606,2016-12-10,Dec,Sat,16,Car,Slight,Dark,Female,0-4,Salford,-2.386438,53.524527
201606F024606,2016-12-10,Dec,Sat,16,Car,Slight,Dark,Male,5-9,Salford,-2.386438,53.524527
201606F024606,2016-12-10,Dec,Sat,16,Car,Slight,Dark,Female,45-49,Salford,-2.386438,53.524527
201606F024606,2016-12-10,Dec,Sat,16,Car,Slight,Dark,Female,35-39,Salford,-2.386438,53.524527
201606F024606,2016-12-10,Dec,Sat,16,Car,Slight,Dark,Male,5-9,Salford,-2.386438,53.524527
201606F024616,2016-12-07,Dec,Wed,15,Car,Slight,Dark,Male,60-64,Salford,-2.333969,53.512164
201606F024665,2016-11-11,Nov,Fri,12,Pedestrian,Serious,Daylight,Female,15-19,Salford,-2.253186,53.509576
201606F024694,2016-12-03,Dec,Sat,7,Pedestrian,Slight,Dark,Female,45-49,Salford,-2.420312,53.440063
201606F024780,2016-12-13,Dec,Tue,15,Pedestrian,Slight,Daylight,Female,10-14,Salford,-2.280703,53.504804
201606F024842,2016-12-03,Dec,Sat,3,Pedestrian,Fatal,Dark,Female,30-34,Salford,-2.257295,53.483464
201606F024864,2016-12-16,Dec,Fri,15,Pedestrian,Slight,Daylight,Male,50-54,Salford,-2.424414,53.504282
201606F024913,2016-12-16,Dec,Fri,22,Pedal Cycle,Slight,Dark,Male,55-59,Salford,-2.330012,53.517235
201606F024953,2016-12-20,Dec,Tue,16,Pedestrian,Slight,Dark,Male,40-44,Salford,-2.334675,53.483174
201606F025062,2016-12-20,Dec,Tue,16,Pedal Cycle,Slight,Dark,Male,60-64,Salford,-2.263475,53.478803
