AREFNO,date,month,day,hour,mode,severity,light,sex,ageband,area_name,text,easting,northing,lng,lat
102368692017,2017-11-02,Nov,Thu,12,Car,Slight,Daylight,Male,26-35,Manchester,At 12:05 on Thursday 02 November 2017 a slight collision occured involving  3 vehicle(s) and  1 casualtie(s).,383442,399839,-2.251053325518401,53.49499042629672
102368842017,2017-10-22,Oct,Sun,14,Car,Slight,Daylight,Male,26-35,Manchester,At 14:40 on Sunday 22 October 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,383469,399752,-2.250641733284325,53.49420929676869
102368842017,2017-10-22,Oct,Sun,14,Car,Slight,Daylight,Male,21-25,Manchester,At 14:40 on Sunday 22 October 2017 a slight collision occured involving  2 vehicle(s) and  2 casualtie(s).,383469,399752,-2.250641733284325,53.49420929676869
102368862017,2017-11-03,Nov,Fri,8,Car,Slight,Daylight,Female,46-55,Manchester,At 08:20 on Friday 03 November 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,384986,401742,-2.22787209335897,53.512141880309436
102368882017,2017-11-03,Nov,Fri,21,Pedestrian,Serious,Dark,Male,16-20,Manchester,At 21:50 on Friday 03 November 2017 a serious collision occured involving  1 vehicle(s) and  1 casualtie(s).,388183,402109,-2.1796774003669617,53.51552287112925
102369072017,2017-11-04,Nov,Sat,19,Taxi,Slight,Dark,Male,46-55,Manchester,At 19:15 on Saturday 04 November 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,384122,398253,-2.240722731433575,53.48075602253758
102369072017,2017-11-04,Nov,Sat,19,Taxi,Slight,Dark,Female,21-25,Manchester,At 19:15 on Saturday 04 November 2017 a slight collision occured involving  2 vehicle(s) and  2 casualtie(s).,384122,398253,-2.240722731433575,53.48075602253758
102369072017,2017-11-04,Nov,Sat,19,Taxi,Slight,Dark,Male,6-10,Manchester,At 19:15 on Saturday 04 November 2017 a slight collision occured involving  2 vehicle(s) and  3 casualtie(s).,384122,398253,-2.240722731433575,53.48075602253758
102369072017,2017-11-04,Nov,Sat,19,Taxi,Slight,Dark,Male,6-10,Manchester,At 19:15 on Saturday 04 November 2017 a slight collision occured involving  2 vehicle(s) and  4 casualtie(s).,384122,398253,-2.240722731433575,53.48075602253758
102369072017,2017-11-04,Nov,Sat,19,Taxi,Slight,Dark,Male,0-5,Manchester,At 19:15 on Saturday 04 November 2017 a slight collision occured involving  2 vehicle(s) and  5 casualtie(s).,384122,398253,-2.240722731433575,53.48075602253758
102369092017,2017-10-30,Oct,Mon,20,Pedal Cycle,Slight,Dark,Female,26-35,Manchester,At 20:53 on Monday 30 October 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,383817,396219,-2.245213003680549,53.462464331541575
102369302017,2017-10-26,Oct,Thu,22,Car,Slight,Dark,Male,21-25,Manchester,At 22:20 on Thursday 26 October 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,386327,398244,-2.207496975834525,53.48073750188595
102369302017,2017-10-26,Oct,Thu,22,Car,Slight,Dark,Male,36-45,Manchester,At 22:20 on Thursday 26 October 2017 a slight collision occured involving  2 vehicle(s) and  2 casualtie(s).,386327,398244,-2.207496975834525,53.48073750188595
102369342017,2017-10-17,Oct,Tue,15,Pedal Cycle,Slight,Daylight,Male,26-35,Manchester,At 15:20 on Tuesday 17 October 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,386599,398344,-2.2034027319978113,53.481643393909025
102369392017,2017-10-27,Oct,Fri,18,Pedal Cycle,Slight,Dark,Male,36-45,Manchester,At 18:25 on Friday 27 October 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,386326,394646,-2.207354194674608,53.448397212661476
102369512017,2017-11-06,Nov,Mon,9,Pedestrian,Slight,Daylight,Female,26-35,Manchester,At 09:06 on Monday 06 November 2017 a slight collision occured involving  1 vehicle(s) and  1 casualtie(s).,384638,395702,-2.232821904266315,53.4578420961358
102369532017,2017-11-05,Nov,Sun,19,Car,Slight,Dark,Male,46-55,Manchester,At 19:55 on Sunday 05 November 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,381680,389351,-2.2769977114377022,53.40066151931836
102369552017,2017-10-11,Oct,Wed,16,Car,Slight,Daylight,Male,46-55,Manchester,At 16:00 on Wednesday 11 October 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,383570,399552,-2.2491088221445543,53.49241481647172
102369742017,2017-11-07,Nov,Tue,19,Car,Slight,Dark,Female,26-35,Manchester,At 19:08 on Tuesday 07 November 2017 a slight collision occured involving  3 vehicle(s) and  1 casualtie(s).,383803,393249,-2.245269870736912,53.43576835074964
102369932017,2017-11-05,Nov,Sun,4,Taxi,Slight,Dark,Female,36-45,Manchester,At 04:30 on Sunday 05 November 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,384144,398265,-2.2403918422263684,53.4808645507493
102369932017,2017-11-05,Nov,Sun,4,Taxi,Slight,Dark,Female,26-35,Manchester,At 04:30 on Sunday 05 November 2017 a slight collision occured involving  2 vehicle(s) and  2 casualtie(s).,384144,398265,-2.2403918422263684,53.4808645507493
102369932017,2017-11-05,Nov,Sun,4,Taxi,Slight,Dark,Female,26-35,Manchester,At 04:30 on Sunday 05 November 2017 a slight collision occured involving  2 vehicle(s) and  3 casualtie(s).,384144,398265,-2.2403918422263684,53.4808645507493
102369972017,2017-11-04,Nov,Sat,7,Car,Slight,Daylight,Female,16-20,Manchester,At 07:41 on Saturday 04 November 2017 a slight collision occured involving  3 vehicle(s) and  1 casualtie(s).,388007,394135,-2.1820241155602957,53.44384542078913
102369982017,2017-11-04,Nov,Sat,3,Powered 2 Wheeler,Slight,Dark,Male,16-20,Manchester,At 03:00 on Saturday 04 November 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,387067,401880,-2.19649774814924,53.51343803014288
102370012017,2017-11-10,Nov,Fri,18,Pedestrian,Serious,Dark,Male,36-45,Manchester,At 18:55 on Friday 10 November 2017 a serious collision occured involving  1 vehicle(s) and  1 casualtie(s).,382904,391659,-2.258714942383225,53.42144818088323
102370042017,2017-11-07,Nov,Tue,18,Pedal Cycle,Slight,Dark,Female,16-20,Manchester,At 18:11 on Tuesday 07 November 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,387212,395002,-2.194028514008645,53.451619530555085
102370082017,2017-11-08,Nov,Wed,18,Car,Slight,Dark,Male,36-45,Manchester,At 18:53 on Wednesday 08 November 2017 a slight collision occured involving  4 vehicle(s) and  1 casualtie(s).,380652,385981,-2.2922509195923846,53.37033350534339
102370082017,2017-11-08,Nov,Wed,18,Car,Slight,Dark,Male,21-25,Manchester,At 18:53 on Wednesday 08 November 2017 a slight collision occured involving  4 vehicle(s) and  2 casualtie(s).,380652,385981,-2.2922509195923846,53.37033350534339
102370112017,2017-10-29,Oct,Sun,11,Car,Slight,Daylight,Female,46-55,Manchester,At 11:47 on Sunday 29 October 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,386429,397764,-2.2059391018459595,53.476425741532594
102370112017,2017-10-29,Oct,Sun,11,Car,Slight,Daylight,Male,46-55,Manchester,At 11:47 on Sunday 29 October 2017 a slight collision occured involving  2 vehicle(s) and  2 casualtie(s).,386429,397764,-2.2059391018459595,53.476425741532594
102370112017,2017-10-29,Oct,Sun,11,Car,Slight,Daylight,Male,21-25,Manchester,At 11:47 on Sunday 29 October 2017 a slight collision occured involving  2 vehicle(s) and  3 casualtie(s).,386429,397764,-2.2059391018459595,53.476425741532594
102370202017,2017-11-06,Nov,Mon,10,Pedestrian,Slight,Daylight,Male,46-55,Manchester,At 10:25 on Monday 06 November 2017 a slight collision occured involving  1 vehicle(s) and  1 casualtie(s).,389556,395399,-2.1587460815701154,53.45524012411106
102370662017,2017-10-12,Oct,Thu,17,Pedal Cycle,Slight,Daylight,Female,46-55,Manchester,At 17:00 on Thursday 12 October 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,382492,393124,-2.264996334468497,53.43460261055463
102370732017,2017-10-12,Oct,Thu,7,Bus or Coach,Slight,Daylight,Male,21-25,Manchester,At 07:45 on Thursday 12 October 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,383529,386277,-2.249027590047838,53.37309222533892
102370842017,2017-11-03,Nov,Fri,18,Car,Slight,Dark,Male,26-35,Manchester,At 18:05 on Friday 03 November 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,387092,400446,-2.196061185138139,53.50054936755488
102371052017,2017-10-08,Oct,Sun,11,Car,Slight,Daylight,Female,26-35,Manchester,At 11:18 on Sunday 08 October 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,384618,395703,-2.2331231546924717,53.45785049659881
102371052017,2017-10-08,Oct,Sun,11,Car,Slight,Daylight,Female,0-5,Manchester,At 11:18 on Sunday 08 October 2017 a slight collision occured involving  2 vehicle(s) and  2 casualtie(s).,384618,395703,-2.2331231546924717,53.45785049659881
102371112017,2017-10-31,Oct,Tue,17,Car,Slight,Dark,Male,21-25,Manchester,At 17:30 on Tuesday 31 October 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,383552,399986,-2.2494030347673983,53.496315184755204
102371202017,2017-11-04,Nov,Sat,21,Car,Slight,Dark,Male,21-25,Manchester,At 21:20 on Saturday 04 November 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,383814,395193,-2.2452049979885107,53.453242154004826
102371272017,2017-11-02,Nov,Thu,14,Car,Slight,Daylight,Male,26-35,Manchester,At 14:35 on Thursday 02 November 2017 a slight collision occured involving  2 vehicle(s) and  2 casualtie(s).,385804,399583,-2.215438684387152,53.492758959332
102371272017,2017-11-02,Nov,Thu,14,Car,Slight,Daylight,Female,26-35,Manchester,At 14:35 on Thursday 02 November 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,385804,399583,-2.215438684387152,53.492758959332
102371322017,2017-11-02,Nov,Thu,9,Pedestrian,Slight,Daylight,Male,46-55,Manchester,At 09:50 on Thursday 02 November 2017 a slight collision occured involving  1 vehicle(s) and  1 casualtie(s).,384289,398619,-2.238224796727941,53.48405080749669
102371332017,2017-11-12,Nov,Sun,12,Car,Slight,Daylight,Male,26-35,Manchester,At 12:55 on Sunday 12 November 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,383730,399368,-2.2466876485933076,53.490765969659186
102371382017,2017-10-23,Oct,Mon,17,Pedal Cycle,Slight,Daylight,Male,36-45,Manchester,At 17:26 on Monday 23 October 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,384302,397687,-2.2379819625113204,53.47567404846883
102371392017,2017-11-08,Nov,Wed,14,Car,Slight,Daylight,Female,26-35,Manchester,At 14:29 on Wednesday 08 November 2017 a slight collision occured involving  4 vehicle(s) and  1 casualtie(s).,384190,401592,-2.239867591486799,53.510770127596814
102371392017,2017-11-08,Nov,Wed,14,Car,Slight,Daylight,Male,26-35,Manchester,At 14:29 on Wednesday 08 November 2017 a slight collision occured involving  4 vehicle(s) and  2 casualtie(s).,384190,401592,-2.239867591486799,53.510770127596814
102371402017,2017-11-01,Nov,Wed,9,Pedal Cycle,Slight,Daylight,Male,26-35,Manchester,At 09:15 on Wednesday 01 November 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,383617,397394,-2.2482870270081783,53.47301943965888
102371672017,2017-10-29,Oct,Sun,1,Car,Slight,Dark,Male,16-20,Manchester,At 01:30 on Sunday 29 October 2017 a slight collision occured involving  1 vehicle(s) and  1 casualtie(s).,383142,392043,-2.2551544015954113,53.42490745019495
102371672017,2017-10-29,Oct,Sun,1,Car,Slight,Dark,Male,16-20,Manchester,At 01:30 on Sunday 29 October 2017 a slight collision occured involving  1 vehicle(s) and  2 casualtie(s).,383142,392043,-2.2551544015954113,53.42490745019495
102371812017,2017-11-11,Nov,Sat,5,Pedestrian,Slight,Dark,Female,16-20,Manchester,At 05:30 on Saturday 11 November 2017 a slight collision occured involving  1 vehicle(s) and  1 casualtie(s).,387203,398775,-2.194319071343188,53.48553254764549
102371822017,2017-11-02,Nov,Thu,15,Pedestrian,Slight,Daylight,Male,11-15,Manchester,At 15:45 on Thursday 02 November 2017 a slight collision occured involving  1 vehicle(s) and  1 casualtie(s).,382779,389821,-2.2604947713551065,53.40492332831431
102371882017,2017-11-08,Nov,Wed,5,Car,Serious,Dark,Male,36-45,Manchester,At 05:42 on Wednesday 08 November 2017 a serious collision occured involving  2 vehicle(s) and  1 casualtie(s).,386372,393330,-2.20660411842771,53.43656963527076
102371882017,2017-11-08,Nov,Wed,5,Car,Serious,Dark,Female,21-25,Manchester,At 05:42 on Wednesday 08 November 2017 a serious collision occured involving  2 vehicle(s) and  2 casualtie(s).,386372,393330,-2.20660411842771,53.43656963527076
102372162017,2017-10-14,Oct,Sat,20,Car,Slight,Dark,Male,21-25,Manchester,At 20:50 on Saturday 14 October 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,384416,400295,-2.236394840452864,53.4991190711336
102372162017,2017-10-14,Oct,Sat,20,Car,Slight,Dark,Female,6-10,Manchester,At 20:50 on Saturday 14 October 2017 a slight collision occured involving  2 vehicle(s) and  2 casualtie(s).,384416,400295,-2.236394840452864,53.4991190711336
102372182017,2017-11-13,Nov,Mon,8,Pedestrian,Slight,Daylight,Male,0-5,Manchester,At 08:01 on Monday 13 November 2017 a slight collision occured involving  1 vehicle(s) and  1 casualtie(s).,380893,390383,-2.288896921266963,53.409909515031536
102372352017,2017-11-08,Nov,Wed,10,Pedestrian,Serious,Daylight,Male,21-25,Manchester,At 10:15 on Wednesday 08 November 2017 a serious collision occured involving  1 vehicle(s) and  1 casualtie(s).,383473,399761,-2.250581918993643,53.49429031825751
102372412017,2017-11-14,Nov,Tue,9,Car,Slight,Daylight,Female,46-55,Manchester,At 09:05 on Tuesday 14 November 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,382020,390204,-2.271933106963653,53.40834042920549
102372842017,2017-11-14,Nov,Tue,17,Pedestrian,Slight,Dark,Male,16-20,Manchester,At 17:00 on Tuesday 14 November 2017 a slight collision occured involving  1 vehicle(s) and  1 casualtie(s).,385445,396093,-2.2206866738509676,53.461379650050496
102373202017,2017-11-15,Nov,Wed,12,Pedestrian,Serious,Daylight,Female,26-35,Manchester,At 12:25 on Wednesday 15 November 2017 a serious collision occured involving  1 vehicle(s) and  1 casualtie(s).,386768,395519,-2.2007361572435187,53.456255484662854
102373212017,2017-10-18,Oct,Wed,17,Pedestrian,Serious,Dark,Female,21-25,Manchester,At 17:58 on Wednesday 18 October 2017 a serious collision occured involving  1 vehicle(s) and  1 casualtie(s).,385708,398402,-2.2168314301917365,53.482141086547024
102373362017,2017-11-03,Nov,Fri,10,Goods Vehicle,Slight,Daylight,Male,26-35,Manchester,At 10:03 on Friday 03 November 2017 a slight collision occured involving  3 vehicle(s) and  1 casualtie(s).,385962,401947,-2.2131639359795168,53.514011663808255
102373402017,2017-11-07,Nov,Tue,10,Powered 2 Wheeler,Serious,Daylight,Female,56-65,Manchester,At 10:40 on Tuesday 07 November 2017 a serious collision occured involving  2 vehicle(s) and  1 casualtie(s).,382493,390879,-2.2648557147542956,53.414423633484425
102373472017,2017-11-10,Nov,Fri,22,Taxi,Slight,Dark,Male,26-35,Manchester,At 22:55 on Friday 10 November 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,384813,397988,-2.2302977119749885,53.47839464683606
102373602017,2017-11-12,Nov,Sun,3,Taxi,Slight,Dark,Male,26-35,Manchester,At 03:45 on Sunday 12 November 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,384569,398441,-2.2339965686732324,53.482459224942616
102373782017,2017-11-15,Nov,Wed,15,Powered 2 Wheeler,Slight,Daylight,Male,26-35,Manchester,At 15:45 on Wednesday 15 November 2017 a slight collision occured involving  1 vehicle(s) and  1 casualtie(s).,382760,397607,-2.261209843031389,53.47490640879099
102373792017,2017-10-26,Oct,Thu,10,Pedestrian,Serious,Daylight,Female,16-20,Manchester,At 10:00 on Thursday 26 October 2017 a serious collision occured involving  1 vehicle(s) and  1 casualtie(s).,384313,397685,-2.237816131881468,53.475656402007445
102373802017,2017-10-26,Oct,Thu,20,Car,Slight,Dark,Male,26-35,Manchester,At 20:30 on Thursday 26 October 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,383825,400563,-2.245317889309526,53.50150997194524
102373812017,2017-11-10,Nov,Fri,22,Pedestrian,Serious,Dark,Female,26-35,Manchester,At 22:17 on Friday 10 November 2017 a serious collision occured involving  1 vehicle(s) and  1 casualtie(s).,383989,397523,-2.242689313697556,53.47419046309171
102373842017,2017-11-17,Nov,Fri,16,Pedestrian,Slight,Daylight,Female,36-45,Manchester,At 16:15 on Friday 17 November 2017 a slight collision occured involving  1 vehicle(s) and  1 casualtie(s).,384794,396826,-2.2305273196686692,53.46794960475776
102373902017,2017-10-31,Oct,Tue,17,Powered 2 Wheeler,Serious,Dark,Female,26-35,Manchester,At 17:05 on Tuesday 31 October 2017 a serious collision occured involving  1 vehicle(s) and  1 casualtie(s).,384163,397416,-2.2400624246185545,53.47323400838255
102373902017,2017-10-31,Oct,Tue,17,Pedestrian,Slight,Dark,Female,21-25,Manchester,At 17:05 on Tuesday 31 October 2017 a slight collision occured involving  1 vehicle(s) and  2 casualtie(s).,384163,397416,-2.2400624246185545,53.47323400838255
102373902017,2017-10-31,Oct,Tue,17,Pedestrian,Slight,Dark,Male,21-25,Manchester,At 17:05 on Tuesday 31 October 2017 a slight collision occured involving  1 vehicle(s) and  3 casualtie(s).,384163,397416,-2.2400624246185545,53.47323400838255
102373912017,2017-11-18,Nov,Sat,16,Car,Slight,Dark,Male,16-20,Manchester,At 16:21 on Saturday 18 November 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,384229,399759,-2.2391866610119666,53.49429571127714
